time_hrs,B_in_out,B_squash,B_left_right
56.316667,11.33697,-4.39621,-5.62312
56.333333,20.92442,-6.01986,0.15300
56.350000,11.20106,4.29406,9.33802
56.366667,-3.38551,-0.65987,4.54210
56.383333,-14.21268,-7.99245,-1.45252
56.400000,-9.24813,7.12342,4.64371
56.416667,-4.36620,12.52894,0.73836
56.433333,-0.95399,6.05442,-9.13061
56.450000,8.05827,-4.25408,-4.13437
56.466667,6.78761,-18.79691,-1.73586
56.483333,2.83816,-13.40222,-0.33540
56.500000,1.82879,6.48611,10.92945
56.516667,-5.26041,17.11939,2.20616
56.533333,-6.62194,9.88719,-15.12935
56.550000,-0.44398,-2.70327,-5.90434
56.566667,1.38029,-6.49485,6.16011
56.583333,5.82025,-9.17826,11.72013
56.600000,8.46174,-2.34171,18.19120
56.616667,-4.03387,7.37573,3.08956
56.633333,-12.38705,2.55565,-19.50955
56.650000,-4.05745,-1.08868,-19.38423
56.666667,3.29882,-1.15601,-5.39864
56.683333,3.70818,0.46383,4.52810
56.700000,5.13476,1.84182,7.58229
56.716667,4.72990,-2.41017,12.32330
56.733333,-1.13024,-2.02928,10.58341
56.750000,-5.14116,0.11676,-2.78218
56.766667,-4.17381,1.26047,-9.18246
56.783333,-0.91245,1.79782,-7.61152
56.800000,2.65875,-0.48903,-4.13937
56.816667,3.15553,1.45609,1.50306
56.833333,0.13368,2.00266,3.33183
56.850000,-2.34522,-2.31908,3.76546
56.866667,-2.16054,-3.50740,4.41597
56.883333,-0.63235,-1.22217,1.29950
56.900000,2.36188,1.28680,-3.74240
56.916667,4.86472,1.15625,-5.07119
56.933333,3.31981,-0.22937,-0.32692
56.950000,-1.67925,0.86088,2.23018
56.966667,-7.19418,2.23594,1.92396
56.983333,-7.41989,0.76118,1.06108
57.000000,-2.41415,-0.06280,-4.33798
57.016667,4.95950,-1.38728,-5.53278
57.033333,12.78352,-3.14347,-2.69741
57.050000,7.43791,-1.14517,6.34740
57.066667,-5.10930,-4.44158,20.36943
57.083333,-5.12657,0.38720,7.48687
57.100000,-5.17565,15.44338,-17.25794
57.116667,-8.28381,2.84925,-18.12645
57.133333,-0.90232,-12.61186,-6.62457
57.150000,4.55909,-1.11027,6.55722
57.166667,4.48334,3.64951,10.66000
57.183333,7.53426,-1.97066,4.51029
57.200000,6.66754,-5.25919,2.39938
57.216667,-0.08278,-1.93853,2.23600
57.233333,-9.09535,8.72092,-0.34266
57.250000,-10.69468,6.49424,-8.64850
57.266667,-2.60664,-0.86408,-10.74028
57.283333,-2.30852,-0.55460,3.89726
57.300000,4.22189,-7.08131,13.20850
57.316667,17.72376,-9.49501,3.94071
57.333333,5.48385,2.14601,-10.07389
57.350000,-7.64788,8.11093,-7.98104
57.366667,-8.21495,6.14328,2.80591
57.383333,-11.23467,2.32830,2.03132
57.400000,6.10828,-6.71159,6.03607
57.416667,14.69793,-4.95143,13.75210
57.433333,-5.63849,4.63010,-1.15755
57.450000,-3.50348,-2.17414,-21.67059
57.466667,0.94706,-3.48595,-14.12171
57.483333,-11.53766,5.38716,8.77123
57.500000,0.45282,0.06453,13.87738
57.516667,9.70052,-0.85731,9.23182
57.533333,3.18535,2.51823,-3.04149
57.550000,12.20782,-3.57720,-14.96362
57.566667,8.77016,-3.30623,6.05675
57.583333,-10.98500,3.56590,13.58124
57.600000,-14.47108,6.44215,-3.13039
57.616667,-12.02044,-1.34294,-4.09957
57.633333,-15.61146,-3.51517,-18.05422
57.650000,-5.28570,4.75056,-17.38911
57.666667,21.16097,-7.55589,6.49383
57.683333,32.24415,-14.57777,20.94696
57.700000,28.33473,7.58245,39.34930
57.716667,-0.79076,16.88109,11.13783
57.733333,-47.57580,-0.68274,-37.85682
57.750000,-26.64646,-12.73257,-36.81758
57.766667,12.72949,7.08583,-16.53450
57.783333,-3.20995,14.77628,21.69327
57.800000,4.30835,-11.74162,40.63979
57.816667,21.83869,-13.22054,10.77398
57.833333,8.90924,2.28492,-18.19138
57.850000,-6.73789,4.90344,-21.78008
57.866667,-17.29027,1.11150,2.11428
57.883333,6.37628,-4.63725,2.45396
57.900000,12.77391,4.23283,-4.32909
57.916667,-9.68736,5.91850,15.43920
57.933333,2.33471,-3.65231,-0.44349
57.950000,-9.60377,-1.38049,-5.20630
57.966667,-13.00480,0.54755,7.55180
57.983333,19.05952,1.83141,-7.13122
58.000000,3.06500,-3.36298,2.51294
58.016667,-3.13779,-5.06654,-1.63426
58.033333,3.16962,9.15309,-13.39359
58.050000,-9.21992,4.99545,7.02688
58.066667,11.63681,-8.30659,3.46535
58.083333,12.33740,-4.61826,2.95484
58.100000,-14.21334,0.47404,10.92833
58.116667,-13.32174,2.42676,-6.77652
58.133333,-3.02137,-1.20956,-11.02599
58.150000,4.75599,-6.20461,-0.56391
58.166667,3.85653,6.57178,0.40124
58.183333,1.45783,18.65521,2.81970
58.200000,6.12195,5.79384,10.86894
58.216667,4.78503,-14.06783,0.56680
58.233333,1.25336,-18.28167,-10.91528
58.250000,-2.95244,-5.83621,2.65599
58.266667,-8.56217,5.07414,3.39134
58.283333,-8.33149,5.29897,-5.04680
58.300000,-0.91191,5.41960,-4.46921
58.316667,6.04009,5.53964,-3.56731
58.333333,5.82631,3.32179,7.67918
58.350000,5.29393,2.14614,5.59245
58.366667,1.62142,-0.34602,-1.79527
58.383333,-7.65587,-6.25226,6.34618
58.400000,-2.94167,-9.40657,-1.86057
58.416667,5.39031,-4.86657,-7.46038
58.433333,-3.62904,-2.91202,-2.10540
58.450000,-3.55393,-0.13727,-6.73676
58.466667,3.36926,11.43738,3.55823
58.483333,-2.25126,14.34136,8.90488
58.500000,3.20025,7.10404,-2.27408
58.516667,4.19603,-4.48506,5.00125
58.533333,-6.76892,-15.33412,5.92746
58.550000,1.55284,-9.51072,-8.76564
58.566667,7.23222,-1.45354,-8.94594
58.583333,0.05736,1.03766,-1.63497
58.600000,-3.06432,5.96605,1.07499
58.616667,-8.11257,7.64147,4.78128
58.633333,-8.07621,7.09805,8.66165
58.650000,2.98639,-5.27744,-0.27583
58.666667,15.34073,-11.15525,-8.71129
58.683333,12.80944,5.83973,-1.57950
58.700000,-11.34252,7.40435,6.16657
58.716667,-19.95865,-0.44075,8.26774
58.733333,5.02863,-3.17723,-3.49374
58.750000,14.47911,-11.31901,-12.98812
58.766667,-0.78097,-5.66146,-2.10945
58.783333,-3.63889,5.06944,0.28610
58.800000,-5.27119,7.08798,0.62662
58.816667,-7.08808,8.06729,7.86940
58.833333,7.20816,3.44355,5.23021
58.850000,10.95789,-1.82509,4.57120
58.866667,1.68705,-7.09746,-1.61403
58.883333,-3.73752,-8.20579,-9.73195
58.900000,-8.40646,1.41603,-4.24790
58.916667,-3.33451,5.04447,-0.54696
58.933333,-1.20995,4.32467,6.51925
58.950000,-4.08577,1.61258,3.91135
58.966667,10.99741,-8.41614,-8.01070
58.983333,10.78153,-3.76242,-0.57631
59.000000,-2.51535,2.53626,-0.93914
59.016667,5.67929,-3.11124,-1.00532
59.033333,-3.74402,5.96026,8.15986
59.050000,-21.60515,10.68781,1.87598
59.066667,-7.12895,3.05626,7.08343
59.083333,8.56334,-1.11809,3.38235
59.100000,9.51055,-10.34564,-15.70078
59.116667,6.32872,-10.03859,-9.66959
59.133333,0.28309,-4.61535,-0.25150
59.150000,-2.23777,1.62633,7.21261
59.166667,2.60470,14.57470,4.54892
59.183333,5.07244,7.86485,-8.05624
59.200000,-7.47770,-5.62898,6.97914
59.216667,-16.24452,-6.62298,14.46115
59.233333,-1.64217,-2.10471,-5.20220
59.250000,10.25742,7.11264,-8.63811
59.266667,4.36489,4.68699,-0.51578
59.283333,1.34266,-5.97669,-2.95630
59.300000,4.05295,-4.72092,-2.69754
59.316667,2.48875,0.05614,1.49461
59.333333,-2.42686,-3.42384,-0.36381
59.350000,-8.09542,-4.27479,3.78383
59.366667,-7.11455,6.73305,6.50360
59.383333,2.67957,12.51236,-0.58298
59.400000,7.24930,6.25663,-2.16273
59.416667,0.06322,-0.00622,0.49066
59.433333,-0.86518,-10.71516,0.63473
59.450000,8.65169,-19.07323,-5.96095
59.466667,3.62277,-10.79361,-9.90454
59.483333,-10.73001,5.92315,-4.14270
59.500000,-13.64043,23.55016,8.24356
59.516667,-7.88590,22.82708,24.69571
59.533333,9.54247,-0.97831,11.05032
59.550000,23.04709,-17.58003,-15.53806
59.566667,10.51059,-18.51544,-17.80336
59.583333,-9.16457,-6.90571,-19.92626
59.600000,-19.00081,3.69642,-0.60354
59.616667,-11.65611,3.35682,27.72016
59.633333,7.93735,10.96246,12.10687
59.650000,9.63158,13.99041,-2.66643
59.666667,-1.46244,0.45918,1.45832
59.683333,-0.57734,-9.13458,-8.11196
59.700000,5.21004,-8.53958,-14.47267
59.716667,6.88940,-3.39247,-4.30183
59.733333,0.87429,-3.62373,6.11718
59.750000,-10.58848,-1.46896,10.98265
59.766667,-9.59278,5.35167,9.53146
59.783333,-1.87094,8.45970,-3.65925
59.800000,-2.45081,14.65245,-10.06463
59.816667,4.37988,2.72770,-2.18630
59.833333,11.97621,-16.79419,-0.63817
59.850000,4.21814,-13.67208,-3.57589
59.866667,6.64610,-9.22673,-0.52965
59.883333,7.90587,3.22587,10.75631
59.900000,-16.27045,18.72259,12.97865
59.916667,-16.72997,6.88489,-5.11578
59.933333,1.64537,-3.24624,-12.65154
59.950000,-13.08003,3.18226,-4.45246
59.966667,-7.04306,-2.60262,-1.10465
59.983333,32.86657,-13.01961,0.44644
60.000000,25.01107,-3.93632,6.11776
60.016667,-9.29744,9.13079,8.47844
60.033333,-10.91595,7.90806,2.72417
60.050000,-6.75568,1.30554,-1.97487
60.066667,-10.06902,-6.26266,-9.26858
60.083333,-3.45976,-13.35675,-11.21702
60.100000,0.72960,-5.87098,2.62540
60.116667,4.91021,9.63191,7.22734
60.133333,11.06418,16.07199,4.88467
60.150000,2.01681,12.24769,5.92220
60.166667,-2.28071,-6.57976,1.19356
60.183333,1.87682,-15.95765,-5.59457
60.200000,-3.03494,-3.77533,-8.10872
60.216667,-5.43721,-1.11705,1.70822
60.233333,-4.37020,-0.41631,5.39970
60.250000,-1.73625,3.45349,-7.99330
60.266667,3.19793,2.75127,-6.49687
60.283333,6.13990,3.55728,7.85795
60.300000,6.01503,-1.53731,9.17756
60.316667,-1.30041,-0.38182,1.68207
60.333333,-3.93832,4.26650,-2.26817
60.350000,0.83518,0.18623,-0.73970
60.366667,-0.83871,0.88188,0.59651
60.383333,-7.80404,-2.93523,-3.31825
60.400000,-9.34646,-11.62953,-7.56539
60.416667,5.12147,-6.75942,-5.66439
60.433333,17.44175,8.21333,1.61226
60.450000,7.87306,14.13541,10.38674
60.466667,-3.11530,5.95787,11.18375
60.483333,-7.62382,-3.46671,3.57199
60.500000,-14.64736,-12.59269,-8.86077
60.516667,-7.32022,-7.23022,-16.59612
60.533333,12.88290,7.58033,1.02945
60.550000,7.66620,4.23994,7.23662
60.566667,-3.24349,1.09343,-2.80308
60.583333,10.50184,-0.73305,16.07841
60.600000,2.16351,-3.31596,5.28083
60.616667,-12.92039,5.61321,-21.99514
60.633333,-2.84137,-1.38898,0.52357
60.650000,-5.56799,-9.72659,6.13368
60.666667,-0.67599,1.10755,-5.09341
60.683333,5.88014,4.97335,-5.93703
60.700000,1.18038,3.14626,-6.99597
60.716667,15.82368,3.04640,22.16550
60.733333,0.23280,3.77154,26.52675
60.750000,-19.31601,-1.90911,-12.18352
60.766667,-0.60364,-13.29793,-25.62995
60.783333,2.36060,-7.91821,-13.81736
60.800000,6.09607,4.19858,7.27170
60.816667,2.85734,9.78472,14.72274
60.833333,-9.92147,10.83823,3.30357
60.850000,5.02366,0.80052,-1.02410
60.866667,4.20769,-7.73042,-2.84093
60.883333,-6.95072,-7.98046,-3.19950
60.900000,-1.41181,-4.51009,-0.81137
60.916667,0.46932,5.05908,3.35942
60.933333,3.14376,8.01560,4.81649
60.950000,4.13096,-0.69594,-2.13398
60.966667,2.04400,-6.26259,-4.77868
60.983333,1.39363,-1.42158,-4.06221
61.000000,-9.17360,7.16103,3.12600
61.016667,-13.16333,2.00156,6.75059
61.033333,11.52863,-9.46568,-7.73128
61.050000,19.48821,0.23456,-5.08206
61.066667,-9.25847,8.94218,11.20177
61.083333,-16.13983,-2.00597,5.65109
61.100000,0.84811,-3.59438,-1.56646
61.116667,8.75403,-0.09648,1.10102
61.133333,3.44666,0.31095,-10.21063
61.150000,-8.22995,4.65763,-14.40125
61.166667,3.42258,-7.60532,8.10727
61.183333,16.17661,-11.59148,11.13304
61.200000,-3.80663,12.93094,0.49124
61.216667,-13.69323,13.74724,4.90117
61.233333,-8.77850,0.12860,1.48091
61.250000,-6.02304,0.27463,-1.66308
61.266667,10.75356,-14.17615,-11.71102
61.283333,16.96410,-15.98916,-21.02530
61.300000,3.51547,8.16538,8.49361
61.316667,-6.77581,8.36703,21.08925
61.333333,-4.14280,1.00227,3.98753
61.350000,-1.56705,9.76111,11.27571
61.366667,-16.06581,3.40664,4.07726
61.383333,-3.13747,-7.80854,-22.82719
61.400000,23.91893,-7.63633,-15.31595
61.416667,5.96888,-8.49901,-1.04670
61.433333,-9.12398,2.46044,-0.91471
61.450000,-2.05302,11.21221,10.57990
61.466667,-2.87287,3.07765,9.22339
61.483333,0.34124,0.57624,-4.73902
61.500000,2.62623,-4.35407,9.66529
61.516667,-5.10181,-7.59415,10.96065
61.533333,-2.70240,3.24440,-14.66966
61.550000,14.72551,8.88029,-7.57482
61.566667,7.32119,3.79644,4.73321
61.583333,-20.96320,-8.72759,-6.60459
61.600000,-11.54011,-15.11175,-7.50310
61.616667,13.76182,-2.60962,0.15788
61.633333,15.42114,9.77135,8.09347
61.650000,5.75891,9.30617,10.89651
61.666667,-8.07582,12.10738,1.66081
61.683333,-15.99710,12.72956,2.96413
61.700000,-18.21715,-8.45463,2.19145
61.716667,-2.70037,-20.55224,-20.37526
61.733333,15.14749,-13.59008,-14.40527
61.750000,15.64212,-19.85146,9.99323
61.766667,38.76101,-5.88670,4.34744
61.783333,15.19807,40.80932,8.69562
61.800000,-58.73667,40.48953,14.81291
61.816667,-40.21891,-7.11012,-2.58145
61.833333,14.80549,-22.85906,-7.35730
61.850000,16.78711,-13.11120,-6.91965
61.866667,11.47513,-9.62188,-8.41585
61.883333,6.95989,-2.10265,-5.43186
61.900000,-0.68654,2.11651,4.77393
61.916667,-2.18181,5.08147,12.78117
61.933333,-6.09551,13.07525,-2.74074
61.950000,-3.22569,8.94350,-5.38241
61.966667,8.83908,-1.09854,5.11794
61.983333,3.02275,-11.03839,6.69844
62.000000,-6.12278,-17.06071,8.96294
62.016667,-5.36610,1.00700,-6.59743
62.033333,-9.38357,12.18539,-14.65703
62.050000,1.42980,0.42490,-10.00715
62.066667,12.93409,5.81486,-6.33197
62.083333,6.28858,9.32451,21.35751
62.100000,-0.31984,-4.71834,20.94774
62.116667,-2.43137,-6.49278,-18.25171
62.133333,-5.07126,-5.59806,-20.93061
62.150000,-8.67299,-12.74757,13.16741
62.166667,2.44049,-6.33784,23.65049
62.183333,11.58877,16.11070,-2.46393
62.200000,2.76226,16.33050,-16.12911
62.216667,-9.29991,2.32184,-15.16568
62.233333,-6.80524,1.03273,-6.14976
62.250000,12.96664,-9.37675,18.90492
62.266667,-5.43141,-8.26674,16.43256
62.283333,-19.16783,0.22416,0.17041
62.300000,22.75198,-6.82954,-4.12603
62.316667,21.07887,-0.42272,-13.34362
62.333333,-16.50237,7.66558,-10.23097
62.350000,-21.39359,8.69390,-3.68591
62.366667,-3.02015,0.54936,4.91106
62.383333,16.89216,-7.41664,20.52608
62.400000,11.60547,3.80445,8.80782
62.416667,-0.58126,0.84326,-4.10552
62.433333,-12.02443,-2.58168,-4.84053
62.450000,-12.05923,1.79385,-17.63734
62.466667,12.46047,-6.82756,-5.81744
62.483333,3.21778,-1.62481,15.16863
62.500000,-13.19925,3.64326,1.35568
62.516667,8.64921,-1.92219,-6.70064
62.533333,10.04662,2.44203,2.78115
62.550000,-1.40358,3.79232,4.57408
62.566667,2.48993,1.14600,6.94543
62.583333,-9.48408,3.18294,1.83405
62.600000,-11.87506,-0.01497,-13.83474
62.616667,5.89017,-5.25918,-9.22511
62.633333,2.40171,-6.30550,9.56689
62.650000,2.10360,-5.59184,8.31016
62.666667,6.90936,3.54511,-2.42656
62.683333,-5.39550,6.03415,-1.30462
62.700000,3.44895,1.44414,-2.68947
62.716667,6.50069,4.96169,-4.39182
62.733333,-6.91953,0.95401,0.83968
62.750000,-3.54506,4.78045,-1.57301
62.766667,-13.87140,0.26820,2.13424
62.783333,4.98902,-19.99916,11.93820
62.800000,23.15211,-17.86939,12.90633
62.816667,-17.99522,5.29575,-5.39025
62.833333,-6.49954,43.67688,-31.58970
62.850000,13.72709,0.78238,-4.10509
62.866667,-4.12683,-45.15927,15.55264
62.883333,9.62950,21.89784,-3.07613
62.900000,5.57188,3.19055,20.06615
62.916667,4.82279,-5.69163,3.75917
62.933333,-6.43845,42.81907,-24.97793
62.950000,-40.82471,-40.92127,6.51024
62.966667,-14.46213,-35.57430,1.49986
62.983333,13.69758,31.92305,-4.02043
63.000000,39.40105,-11.98189,5.89432
63.016667,44.70260,4.77557,1.07130
63.033333,-24.28668,33.33030,12.76101
63.050000,-42.28983,1.41250,-8.89384
63.066667,-8.45676,-15.03589,-23.80071
63.083333,5.55102,-18.02253,8.27223
63.100000,18.99210,1.75520,9.60939
63.116667,6.67040,9.15430,-3.41863
63.133333,-16.79887,-6.23116,6.53095
63.150000,-9.80102,-0.23711,8.14673
63.166667,12.38757,6.83694,-5.50947
63.183333,14.84281,1.37569,-8.47150
63.200000,-1.93404,-1.55842,-0.50881
63.216667,-8.70794,0.67868,-0.25613
63.233333,-6.03316,1.77527,-0.37908
63.250000,2.13330,-3.85559,2.26479
63.266667,4.99775,-6.28052,3.36925
63.283333,-3.24291,1.08937,2.24697
63.300000,1.06780,4.87601,-6.63493
63.316667,2.32541,1.75556,-4.18582
63.333333,-7.09237,2.17431,11.08925
63.350000,-0.02458,1.48825,6.01935
63.366667,8.25848,-2.59351,-10.12498
63.383333,2.43989,-3.65714,-7.34328
63.400000,-5.11994,-2.70087,3.56936
63.416667,-5.56978,0.43399,3.69945
63.433333,1.67548,2.47909,-0.41936
63.450000,5.40422,-0.22035,0.19982
63.466667,2.04503,-1.10256,1.56485
63.483333,-4.84325,3.36151,-0.73872
63.500000,-4.40674,4.22998,-2.41905
63.516667,4.12975,-1.70106,0.61327
63.533333,2.20046,-3.94664,2.42258
63.550000,0.46704,-1.93130,1.22997
63.566667,1.55941,-0.54094,-0.33580
63.583333,-4.83656,1.55863,-3.93370
63.600000,-3.22290,2.30209,-2.77095
63.616667,1.99160,1.06492,2.10552
63.633333,3.88429,-0.55310,1.49385
63.650000,2.95145,-2.35179,1.42399
63.666667,-3.49594,-2.69503,1.39536
63.683333,-2.43744,-0.45627,-1.03045
63.700000,1.02304,1.54732,0.61345
63.716667,-0.13584,2.94968,0.08959
63.733333,1.01092,5.61274,-3.16202
63.750000,-0.18485,2.73886,-1.29914
63.766667,-0.77413,-5.64647,1.00304
63.783333,1.80930,-9.10793,1.46370
63.800000,0.09181,-3.66015,1.88207
63.816667,-2.27528,5.75336,-0.30286
63.833333,0.17146,6.48794,-2.58041
63.850000,2.32687,-0.43665,-0.57386
63.866667,-0.07224,-2.12614,2.73758
63.883333,-2.51711,0.26546,1.70395
63.900000,-1.50774,1.55877,-2.18740
63.916667,0.71637,0.83786,-1.76094
63.933333,2.81850,-2.09960,0.29377
63.950000,2.85169,-4.14402,-0.48117
63.966667,-0.27166,-1.55893,0.94372
63.983333,-3.34076,3.01174,1.25892
64.000000,-3.61725,3.90779,-0.29377
64.016667,-0.19639,2.42512,1.17584
64.033333,2.45484,-0.08120,0.01686
64.050000,1.30643,-3.70341,-1.33910
64.066667,2.17114,-4.63052,-0.92323
64.083333,2.25237,-1.90444,-2.51258
64.100000,-1.98264,2.49545,-0.23061
64.116667,-3.00049,5.10651,3.57522
64.133333,-2.34708,3.20407,2.56431
64.150000,-1.39011,-0.74779,-0.22813
64.166667,1.99604,-3.11097,-1.21050
64.183333,1.82097,-2.17699,-1.52357
64.200000,2.63545,-0.29913,-1.38783
64.216667,3.94792,-0.71997,0.93667
64.233333,-4.41709,-1.66034,0.37427
64.250000,-6.26634,0.67872,-0.56574
64.266667,4.33381,5.01261,0.92636
64.283333,2.39620,3.50079,-0.92279
64.300000,-5.55885,-2.15211,0.46523
64.316667,0.84130,-2.91372,2.62958
64.333333,4.56808,-1.61673,-1.31912
64.350000,-0.97940,-0.83588,-1.48792
64.366667,-0.66176,0.54855,0.70897
64.383333,-0.20915,0.86090,-0.31722
64.400000,-1.02851,0.92952,-0.60600
64.416667,1.77994,-0.27964,-0.23751
64.433333,0.04141,-0.74766,0.76687
64.450000,-0.77993,0.71007,1.19993
64.466667,0.19632,0.21081,-0.99499
64.483333,-3.91343,1.04125,-0.81625
64.500000,0.35270,2.54526,1.82654
64.516667,6.73772,-0.86645,0.69581
64.533333,-0.79985,-4.43869,-1.87837
64.550000,-4.61610,-2.34612,-1.15281
64.566667,1.18150,1.59251,0.36269
64.583333,1.72212,1.93938,0.49907
64.600000,-0.64668,0.55719,0.69070
64.616667,-0.23230,0.15220,0.63025
64.633333,-0.03782,0.27480,0.04142
64.650000,-0.96311,0.63443,-0.46116
64.666667,-0.56189,0.09769,-1.16469
64.683333,0.80508,-0.65488,-0.29968
64.700000,0.69802,-0.40799,1.12066
64.716667,0.38573,-0.61934,0.48842
64.733333,0.23290,-1.10632,0.02974
64.750000,-0.40412,0.00546,-0.40347
64.766667,0.11070,2.33261,-1.14144
64.783333,0.37893,2.02548,0.15007
64.800000,-0.72820,-2.54133,0.92067
64.816667,-1.18024,-4.38037,0.19391
64.833333,-0.39691,0.23110,0.68005
64.850000,1.12564,3.82626,0.38820
64.866667,1.12491,3.02708,-1.62998
64.883333,-0.84142,0.96527,-1.78947
64.900000,-0.62278,-0.93894,0.36144
64.916667,0.87048,-1.61144,1.65077
64.933333,0.21501,-2.29420,1.11611
64.950000,0.39248,-3.15819,0.72447
64.966667,1.06229,-1.77771,-0.31181
64.983333,-0.86532,0.43953,-2.02866
65.000000,-1.84544,3.85462,-1.09967
65.016667,-1.63529,7.03874,0.40186
65.033333,-0.66267,4.19270,0.89608
65.050000,1.76621,-1.65524,0.88227
65.066667,2.61501,-6.88622,-0.67837
65.083333,3.53767,-8.77635,-0.23969
65.100000,-0.33007,-2.66299,1.25988
65.116667,-5.98554,3.75198,1.45458
65.133333,-2.20692,5.90523,0.25231
65.150000,0.86706,6.28011,-3.50941
65.166667,2.04051,1.86951,-3.75448
65.183333,2.37191,-3.56956,-0.31897
65.200000,-0.84305,-4.69749,3.79468
65.216667,2.32064,-1.84985,6.05582
65.233333,-0.35709,0.85751,0.95383
65.250000,-6.43358,0.35251,-3.31863
65.266667,0.80901,0.61847,-3.86678
65.283333,3.62205,-0.64424,-3.17411
65.300000,0.13102,-2.17565,1.09404
65.316667,0.61465,2.84806,2.62383
65.333333,-1.25421,5.47084,2.48676
65.350000,-2.53245,1.17956,1.31453
65.366667,0.68497,-2.82661,-2.17765
65.383333,4.90409,-4.28461,-1.58381
65.400000,2.07862,-1.85871,-0.43078
65.416667,-6.33710,1.14990,1.32188
65.433333,-3.85508,-1.28211,2.25541
65.450000,3.87416,-3.53831,-2.50453
65.466667,2.72520,2.12595,-1.87832
65.483333,-1.07616,7.99943,1.30016
65.500000,-3.11951,5.71931,-0.28855
65.516667,0.22779,0.66436,0.62384
65.533333,3.84912,-4.56374,0.87576
65.550000,0.30430,-8.09870,0.87372
65.566667,1.65161,-5.72592,1.11406
65.583333,1.14353,-2.09382,-2.39552
65.600000,-4.99451,2.21142,-1.11567
65.616667,-2.54792,7.47711,0.82984
65.633333,0.20017,9.29870,-0.72844
65.650000,-1.15130,7.05027,0.33589
65.666667,-2.60121,-1.91734,-0.58295
65.683333,2.17609,-10.96369,0.55646
65.700000,3.84319,-15.09335,1.20167
65.716667,1.92275,-15.65732,-2.78355
65.733333,20.27577,6.62839,2.32636
65.750000,6.12721,36.36317,5.86519
65.766667,-36.45021,21.96164,0.30929
65.783333,-20.43771,-17.06494,-3.59548
65.800000,10.26969,-28.34053,-8.28490
65.816667,14.04202,-12.87964,-5.25787
65.833333,12.52440,6.76957,2.97306
65.850000,2.16533,12.98325,6.99275
65.866667,-1.53196,8.88879,9.36507
65.883333,-3.93922,2.60874,0.09950
65.900000,-4.60233,-8.49236,-6.00120
65.916667,2.24572,-4.93186,0.19884
65.933333,-3.14160,6.06459,-0.63311
65.950000,-4.90072,2.10342,-5.86626
65.966667,-1.45914,-2.22383,-7.04517
65.983333,-0.63182,-7.53602,3.13337
66.000000,8.05784,-6.73330,9.68414
66.016667,8.99361,6.79322,2.05152
66.033333,-0.85436,9.84964,1.93492
66.050000,-6.63575,6.52184,-0.56252
66.066667,-4.01798,0.52005,-7.75297
66.083333,0.60293,-9.46912,-3.69184
66.100000,0.16544,-9.23631,3.49448
66.116667,-0.31798,-3.08239,6.11025
66.133333,-0.32213,2.34209,-0.08605
66.150000,0.83955,5.56356,-3.59954
66.166667,3.08597,5.45695,-0.30810
66.183333,1.37180,4.37186,-1.74375
66.200000,-1.24703,-0.60563,-1.05966
66.216667,-1.11296,-4.02300,2.08966
66.233333,-0.56556,-1.84288,1.56662
66.250000,-3.03700,-4.57456,-0.26360
66.266667,1.17782,-6.28071,0.38866
66.283333,5.80653,5.01955,2.12513
66.300000,-5.38165,10.30213,-1.52913
66.316667,-5.43681,-1.22571,-1.77687
66.333333,8.68675,-7.09359,3.95041
66.350000,4.55027,0.04269,-1.50934
66.366667,-5.05986,5.34606,-9.08965
66.383333,-3.39431,2.07331,0.45075
66.400000,0.23978,-3.64436,8.18402
66.416667,2.11807,-3.67799,2.47006
66.433333,0.78030,0.60164,-0.87205
66.450000,-2.62382,2.50731,-2.35884
66.466667,-2.84886,0.35478,-1.46993
66.483333,3.47605,-2.07747,1.66828
66.500000,5.14209,-1.42482,-2.10562
66.516667,-2.08413,1.83101,-0.98974
66.533333,-0.46878,2.78949,3.29151
66.550000,-0.37031,-1.14845,-1.16585
66.566667,-5.16887,-1.97266,-0.55203
66.583333,2.08387,2.06244,2.69369
66.600000,1.64667,3.92358,-2.69658
66.616667,-2.59728,0.87276,-1.98485
66.633333,3.28647,-5.79810,4.37223
66.650000,0.23933,-6.04112,0.07735
66.666667,-0.45950,-0.67899,-3.09948
66.683333,4.02672,1.17604,1.08876
66.700000,-2.01700,3.70995,0.09787
66.716667,-3.58267,5.49396,0.53619
66.733333,-1.10801,4.45358,1.25712
66.750000,-2.23281,0.10168,-3.05639
66.766667,1.71689,-8.36648,-0.88004
66.783333,4.92516,-7.01736,2.21965
66.800000,1.83538,3.22930,1.20103
66.816667,-2.59913,6.62920,0.27513
66.833333,-2.24718,2.29109,-2.46240
66.850000,0.35549,-4.63622,-0.62548
66.866667,-0.82768,-5.38186,2.46755
66.883333,1.25632,0.25528,0.40485
66.900000,2.53019,2.50802,-0.22016
66.916667,-2.12380,4.65556,-0.28113
66.933333,-2.50679,4.70133,-1.13748
66.950000,0.44534,-2.62844,-1.66732
66.966667,2.38104,-5.17900,-0.79546
66.983333,1.03925,-1.14118,2.40452
67.000000,-1.61361,0.73983,2.27421
67.016667,-0.54163,0.69626,0.05074
67.033333,-0.61037,-1.78732,-0.96348
67.050000,0.60039,-2.14664,-1.03220
67.066667,1.96466,3.02153,0.53875
67.083333,-0.00224,3.35336,1.12364
67.100000,1.65945,1.01200,-0.46920
67.116667,-2.72155,3.39289,-4.09465
67.133333,-7.17976,0.10572,-2.96707
67.150000,2.48952,-8.38392,3.46735
