time_hours,B_magnitude,He,Bz,E1,E2,MPS_LO
55.5750,171.617,-142.699,67.7286,154978,15014.2,0
55.5917,197.465,-173.131,62.3265,107668,10762.1,0
55.6083,214.363,-193.725,54.8668,88083.6,8186.58,9.40121e+06
55.6250,212.456,-191.173,56.3561,81525.8,7193.66,9.34396e+06
55.6417,210.169,-191.867,49.692,74929.5,5751.86,9.00406e+06
55.6583,218.021,-200.153,49.5015,67439.8,4541.08,8.72638e+06
55.6750,207.197,-186.085,56.3723,77133.3,5240.53,9.30637e+06
55.6917,194.701,-176.388,49.3855,91591,5932.23,9.34528e+06
55.7083,197.734,-182.838,41.2172,78251.6,4028.61,8.8834e+06
55.7250,187.796,-175.787,33.2516,77727.5,3547.85,8.75795e+06
55.7417,185.457,-174.895,28.6931,78658.1,3338.82,8.52039e+06
55.7583,199.093,-186.548,34.3216,82532.3,3198.68,9.16568e+06
55.7750,203.338,-189.27,37.9981,94933.6,3841.79,9.17683e+06
55.7917,196.534,-181.52,40.4545,126917,5007.74,0
55.8083,192.276,-175.894,43.5751,137408,5168.76,0
55.8250,183.769,-168.327,39.0611,119342,4151.93,0
55.8417,176.412,-162.177,34.9482,108157,3224.72,0
55.8583,184.667,-170.55,32.6983,95754.7,2650.61,0
55.8750,184.931,-170.63,33.7703,92952.7,2434.01,0
55.8917,175.097,-162.268,29.8534,87976.3,2086.51,0
55.9083,181.731,-171.815,22.3678,72192.8,1639.9,9.27927e+06
55.9250,202.144,-192.947,18.314,58689,1224.54,9.39189e+06
55.9417,221.284,-211.865,16.7603,53510.1,1031.22,9.4028e+06
55.9583,209.491,-200.695,16.1727,64214.5,1172.58,9.403e+06
55.9750,180.74,-172.906,14.7837,68718.1,1257.85,9.38823e+06
55.9917,169.132,-161.576,14.155,63581.7,1213.5,9.7531e+06
56.0083,169.891,-162.484,10.2608,53691.9,1159.6,9.40647e+06
56.0250,175.377,-165.2,13.5157,40159.6,1312.33,9.49597e+06
56.0417,175.486,-164.802,11.2438,34252.7,1464.98,9.42292e+06
56.0583,181.942,-169.215,12.3985,29104.9,1239.86,9.09569e+06
56.0750,189.012,-178.583,9.17622,23548.6,1228.67,9.17297e+06
56.0917,205.246,-198.768,2.56068,20361.4,643.361,8.82611e+06
56.1083,217.008,-211.171,1.1676,18096.4,386.967,9.0181e+06
56.1250,232.028,-226.837,0.17953,17191.1,175.064,8.83842e+06
56.1417,239.905,-235.031,0.08501,15799,155.568,8.99284e+06
56.1583,238.728,-234.083,-0.864491,12650.4,104.384,8.70381e+06
56.1750,222.621,-218.49,-2.00167,12778.3,108.793,8.92896e+06
56.1917,208.986,-205.139,-2.3482,10037.4,70.4494,8.49857e+06
56.2083,202.017,-198.881,-6.57154,7661.8,61.6182,8.29102e+06
56.2250,213.698,-209.821,-5.23077,3337.93,36.2086,7.3948e+06
56.2417,227.056,-221.948,-2.3284,1950.02,29.7319,7.89822e+06
56.2583,235.88,-229.94,-0.685371,1386.73,29.5048,7.49296e+06
56.2750,238.099,-231.769,0.339304,1401.25,27.9685,7.44152e+06
56.2917,237.752,-230.714,0.152955,1481.43,33.4202,7.38577e+06
56.3083,240.173,-232.602,-0.741389,752.026,23.8841,7.89989e+06
56.3250,253.071,-245.48,-2.68791,753.712,26.3033,7.92675e+06
56.3417,269.838,-264.156,-11.0039,1355.52,33.6067,7.79775e+06
56.3583,281.18,-275.133,-13.0419,1823.25,39.4197,8.09196e+06
56.3750,276.828,-266.968,-5.34747,2838.7,60.4071,7.83687e+06
56.3917,256.567,-243.637,-3.09795,3667.08,83.0007,7.48474e+06
56.4083,242.569,-229.039,-7.24611,4830.17,96.8828,7.46178e+06
56.4250,258.292,-242.891,-7.18937,3009.25,72.5545,8.805e+06
56.4417,266.92,-247.406,-2.71274,2761.09,64.3948,8.83527e+06
56.4583,270.287,-250.433,-2.78852,2633.39,62.9156,9.05395e+06
56.4750,270.37,-249.763,-4.65599,2836.27,70.9036,8.88587e+06
56.4917,270.235,-248.361,-6.43768,3741.33,77.3792,9.10588e+06
56.5083,280.327,-257.254,-7.20356,4248.04,89.7968,8.51201e+06
56.5250,286.412,-262.677,-4.87899,3989.59,81.2759,8.46771e+06
56.5417,283.625,-261.048,-4.04075,3667.75,79.079,9.46765e+06
56.5583,279.779,-258.646,-8.73608,3428.13,68.162,8.14006e+06
56.5750,280.25,-262.769,-9.39221,1951.54,54.9548,8.95607e+06
56.5917,274.666,-257.583,-6.91399,1283.01,46.4854,9.64645e+06
56.6083,269.325,-252.176,-10.8177,1464.74,38.3577,9.66471e+06
56.6250,259.451,-243.359,-13.2968,1533.65,35.8652,9.62884e+06
56.6417,244.396,-228.026,-7.47437,1309.71,33.619,9.88328e+06
56.6583,237.558,-223.771,-7.64175,511.023,27.3964,9.57363e+06
56.6750,240.246,-230.351,-8.95686,300.376,24.2916,9.22998e+06
56.6917,238.245,-227.275,-4.32501,283.307,25.6145,8.98589e+06
56.7083,240.083,-226.729,-7.31395,241.569,24.8175,9.44701e+06
56.7250,239.816,-221.23,4.93496,220.121,26.5333,8.4197e+06
56.7417,236.378,-220.444,18.6177,157.606,26.7618,7.71831e+06
56.7583,223.525,-205.907,31.111,143.944,24.4204,7.08815e+06
56.7750,215.361,-196.278,39.9084,137.926,28.2097,6.42768e+06
56.7917,201.977,-177.165,53.8342,152.577,27.2649,7.09229e+06
56.8083,195.418,-168.305,58.1525,148.588,27.9106,7.11448e+06
56.8250,203.285,-164.748,75.8758,48960.8,2040.18,5.40178e+06
56.8417,181.24,-112.021,94.3516,245226,23623.4,4.19048e+06
56.8583,183.331,-126.564,94.914,230480,17829,3.74422e+06
56.8750,173.419,-114.858,95.4791,228409,10546.5,3.44296e+06
56.8917,169.165,-108.586,99.1397,174443,10138.1,3.96753e+06
56.9083,168.861,-105.986,102.81,336160,22951,5.51759e+06
56.9250,161.056,-105.825,92.0844,316504,19439.6,5.90662e+06
56.9417,149.05,-104.44,78.8903,192973,9703.91,5.30523e+06
56.9583,142.964,-89.197,87.5472,137778,9011.22,5.86017e+06
56.9750,141.54,-90.9884,82.5657,101511,6750.14,5.48639e+06
56.9917,143.972,-114.74,55.6462,97188,7671.99,4.59117e+06
57.0083,149.532,-123.223,51.8033,96005.9,8844.39,4.52082e+06
57.0250,155.1,-123.763,61.2026,87991.6,7189.81,3.39095e+06
57.0417,161.251,-132.656,57.5011,86758.3,6690.44,3.25541e+06
57.0583,159.449,-129.542,59.1289,94122.3,5809.17,3.30285e+06
57.0750,158.794,-124.764,65.3487,114034,7888.32,3.55224e+06
57.0917,156.894,-123.113,64.4699,116587,9662.8,3.38109e+06
57.1083,154.805,-119.67,65.661,101793,9517.61,3.40778e+06
57.1250,153.957,-116.813,68.2799,104365,9848.6,3.40577e+06
57.1417,159.324,-116.304,77.424,120406,11652.1,5.97417e+06
57.1583,164.101,-118.955,80.9325,121432,9642.44,6.86437e+06
57.1750,163.164,-117.447,81.2989,107211,7763.24,6.27163e+06
57.1917,157.309,-114.829,75.9364,87346.2,7608.13,5.19438e+06
57.2083,156.664,-108.972,82.4658,79902.9,7745.55,6.23975e+06
57.2250,157.269,-109.751,82.3106,69811.1,5133.66,6.88876e+06
57.2417,158.555,-102.954,90.7553,52369,5442.71,6.79114e+06
57.2583,163.835,-106.86,92.1799,36891.4,5942.26,6.95186e+06
57.2750,164.45,-106.995,92.7269,40238.5,6566,6.51784e+06
57.2917,152.713,-96.6555,89.3677,71775.9,8339.91,8.33579e+06
57.3083,155.801,-101.065,89.2344,77852.8,7961.25,8.49971e+06
57.3250,159.948,-101.338,94.6781,88930.4,9402.22,9.04183e+06
57.3417,165.978,-106.366,96.7459,89393,9502.98,8.86262e+06
57.3583,166.712,-112.762,90.7897,70742.9,9037.43,8.83954e+06
57.3750,169.586,-112.108,95.0312,99377.6,11396.2,8.89671e+06
57.3917,173.233,-107.301,103.724,125732,13956.2,8.78568e+06
57.4083,176.307,-107.159,107.447,170752,14811.3,0
57.4250,173.563,-105.301,105.908,205395,13389,9.30353e+06
57.4417,169.556,-97.3401,108.733,224899,12661.8,9.19605e+06
57.4583,165.926,-75.2491,122.602,344482,19962.6,7.95611e+06
57.4750,149.546,-82.5724,98.8312,266563,22677.3,8.80129e+06
57.4917,153.017,-89.4633,96.3192,223087,20261.4,9.71176e+06
57.5083,161.904,-95.0089,100.24,205361,17082.9,8.00432e+06
57.5250,155.078,-85.9805,100.93,202351,15416.2,8.06354e+06
57.5417,149.303,-74.8702,103.887,208669,17577.5,8.18083e+06
57.5583,147.819,-78.934,98.892,201364,15595.5,9.17846e+06
57.5750,143.82,-86.5442,87.9119,183953,12537.9,8.29351e+06
57.5917,147.665,-117.508,55.9491,136228,12190.5,7.97723e+06
57.6083,171.201,-138.335,60.9901,156644,12191.1,9.04739e+06
57.6250,172.343,-138.006,63.97,194074,13862.4,9.32237e+06
57.6417,179.172,-144.025,65.0437,197752,15551,8.80577e+06
57.6583,194.312,-157.888,67.7046,228737,18914.6,9.34053e+06
57.6750,200.573,-161.472,72.2937,235835,20579.9,8.65168e+06
57.6917,202.774,-158.559,79.6884,434488,26155.8,9.1747e+06
57.7083,196.873,-149.588,82.786,501768,31301.8,9.49077e+06
57.7250,189.412,-140.876,84.4667,559282,38613.1,8.52707e+06
57.7417,192.213,-143.74,84.8292,881205,54467.5,8.1878e+06
57.7583,191.5,-143.549,84.3913,456040,45250.5,8.56108e+06
57.7750,199.684,-156.339,77.6913,421155,52976.7,8.93247e+06
57.7917,212.24,-171.143,72.738,631125,64213.6,9.03462e+06
57.8083,222.294,-173.834,80.2698,665951,72285.4,8.83456e+06
57.8250,218.459,-165.989,88.0772,678237,63679.6,8.41924e+06
57.8417,210.276,-158.645,88.2706,642223,64403.4,8.80531e+06
57.8583,208.706,-158.202,88.2233,681623,74369.5,8.1454e+06
57.8750,213.004,-171.106,76.4308,543291,63878.6,8.07614e+06
57.8917,229.013,-190.893,69.5807,495018,67189.8,8.61195e+06
57.9083,218.593,-180.09,70.0433,494094,85622.7,9.18904e+06
57.9250,217.983,-175.979,75.5179,672156,75523.5,9.44355e+06
57.9417,217.159,-168.09,80.1223,533777,95275.1,9.22295e+06
57.9583,224.751,-176.993,75.8384,591095,101186,9.28561e+06
57.9750,217.217,-177.54,71.8001,533673,100592,9.76897e+06
57.9917,216.073,-180.341,64.2624,489294,94432.9,9.25448e+06
58.0083,216.822,-187.353,49.1264,486606,91080.6,9.61602e+06
58.0250,219.88,-192.983,44.304,451511,78604,0
58.0417,208.057,-180.712,45.5269,523081,72802.3,9.23877e+06
58.0583,197.111,-168.006,52.1922,499360,69366.2,9.51709e+06
58.0750,189.723,-156.47,57.8496,518434,72056.2,9.17925e+06
58.0917,199.192,-167.659,57.7242,476480,55555.1,9.50332e+06
58.1083,209.124,-181.694,49.3374,436905,44591.1,9.37903e+06
58.1250,207.104,-184.041,40.1674,447012,41662.4,9.24014e+06
58.1417,206.119,-184.103,38.3739,454682,42035.7,9.29114e+06
58.1583,207.161,-186.543,35.5316,462147,43128.5,9.42436e+06
58.1750,209.711,-189.84,33.4487,467633,39197.3,9.37458e+06
58.1917,207.602,-187.237,34.7032,455032,33204,9.69205e+06
58.2083,208.345,-188.183,34.2687,395428,29148.7,9.51416e+06
58.2250,207.653,-188.897,31.1901,353328,31817.7,0
58.2417,206.141,-188.135,29.4095,305081,38047.5,9.92287e+06
58.2583,205.442,-187.475,28.2892,315106,43442.9,9.60698e+06
58.2750,222.027,-202.681,30.5309,239410,31903.9,8.96071e+06
58.2917,231.46,-210.177,34.3826,159245,17350.1,8.91921e+06
58.3083,226.12,-207.836,27.4001,257256,26690.5,9.25195e+06
58.3250,222.723,-203.85,29.0017,399023,23539.4,9.3282e+06
58.3417,229.652,-210.442,28.8357,360981,18860.7,9.22984e+06
58.3583,227.252,-209.41,26.0602,340122,13508.6,9.39008e+06
58.3750,228.363,-211.388,23.592,286972,13655,8.68014e+06
58.3917,236.899,-221.379,19.6247,262291,13340.4,8.47806e+06
58.4083,242.758,-227.575,18.0239,206968,9826,8.67279e+06
58.4250,243.335,-229.197,14.1746,190993,7634.03,8.83184e+06
58.4417,240.942,-227.555,11.5703,207813,8514.39,8.89789e+06
58.4583,244.995,-230.093,15.5968,203621,10513.3,9.3014e+06
58.4750,245.702,-229.343,19.4317,241446,13903.7,8.55546e+06
58.4917,234.831,-218.9,19.1748,239174,16442,9.2132e+06
58.5083,209.65,-195.84,16.0675,255809,12784.8,9.17244e+06
58.5250,201.415,-188.557,13.4011,227205,7594.26,9.09543e+06
58.5417,197.317,-187.31,5.24898,161711,4047.01,8.25134e+06
58.5583,195.748,-190.046,-11.149,128333,1762.32,7.8146e+06
58.5750,199.909,-194.633,-15.5095,106069,1017.21,7.77793e+06
58.5917,209.594,-203.724,-13.9831,79238,621.047,7.62126e+06
58.6083,219.569,-212.251,-7.85087,76165.2,682.278,7.70547e+06
58.6250,222.885,-213.309,2.06505,120630,1507.78,8.41297e+06
58.6417,228.672,-217.593,5.66891,134237,2033.68,8.28489e+06
58.6583,222.736,-212.791,1.08206,146403,1971.18,8.93387e+06
58.6750,211.914,-202.122,1.89468,137720,1779.4,8.98501e+06
58.6917,219.411,-210.531,-0.429678,131259,2165.35,8.5932e+06
58.7083,240.481,-231.212,-1.58671,95788,2807.97,7.59708e+06
58.7250,240.266,-232.534,-7.64218,82602.8,3065.11,6.16238e+06
58.7417,216.557,-211.423,-17.6308,114349,2902.16,7.03104e+06
58.7583,196.545,-192.166,-23.303,130819,3075.82,7.23723e+06
58.7750,194.395,-190.072,-24.7185,126889,2116.43,6.62672e+06
58.7917,196.352,-191.425,-31.1715,71849.7,418.494,6.8413e+06
58.8083,208.686,-204.755,-33.3849,54752.8,309.288,6.42951e+06
58.8250,208.955,-205.69,-29.408,50358.5,304.495,7.16613e+06
58.8417,207.48,-204.001,-25.9202,43928.9,271.573,6.3124e+06
58.8583,206.177,-202.412,-21.6209,46330.5,282.084,5.75829e+06
58.8750,205.759,-202.343,-21.787,45546.5,227.399,5.34058e+06
58.8917,206.199,-203.027,-23.9463,37673.1,188.93,4.72006e+06
58.9083,207.557,-204.102,-23.49,36628.4,220.596,4.75957e+06
58.9250,204.487,-200.696,-20.9633,43368.9,207.073,5.0714e+06
58.9417,207.793,-203.356,-17.9012,44333.1,230.898,5.47283e+06
58.9583,213.24,-208.197,-15.7343,47406.8,335.154,5.01824e+06
58.9750,216.212,-210.891,-14.9515,42050,359.902,5.00153e+06
58.9917,217.47,-212.242,-17.3512,38359.8,253.935,4.88882e+06
59.0083,226.723,-221.473,-20.191,39080.4,264.973,5.82376e+06
59.0250,228.617,-223.535,-21.8432,48623.1,336.794,6.36689e+06
59.0417,227.541,-222.491,-20.9888,55841.7,433.547,7.25741e+06
59.0583,223.124,-217.865,-18.4894,61980.4,473.259,7.60192e+06
59.0750,217.45,-213.062,-19.615,66445.7,589.447,7.63685e+06
59.0917,213.785,-209.584,-19.551,80890.5,985.919,7.70679e+06
59.1083,212.001,-207.382,-18.5,80074.3,1102.83,7.67751e+06
59.1250,210.34,-204.083,-13.1614,77287.7,974.414,7.72093e+06
59.1417,212.888,-205.795,-12.6548,71179.4,957.853,7.81998e+06
59.1583,217.459,-209.471,-9.95122,58829,1036.85,7.72709e+06
59.1750,222.245,-212.756,-8.06112,45253.8,897.987,7.67446e+06
59.1917,227.2,-215.007,-4.50867,20096.8,486.724,8.27079e+06
59.2083,227.344,-215.71,-2.58816,5813.19,179.647,7.43907e+06
59.2250,228.97,-217.567,-2.48094,4046.74,164.144,7.49813e+06
59.2417,229.196,-218.149,-5.2444,2533.84,146.614,7.04704e+06
59.2583,230.307,-219.133,-5.02314,2089.41,124.575,6.77799e+06
59.2750,228.917,-217.542,-1.96799,2186.29,116.203,6.47117e+06
59.2917,227.24,-215.883,0.122585,2549.99,139.302,6.83874e+06
59.3083,227.194,-215.916,1.03782,3011.83,146.797,7.46352e+06
59.3250,225.395,-213.965,2.19104,3241.23,156.198,7.69485e+06
59.3417,223.162,-211.01,4.5262,3817.41,148.744,7.82292e+06
59.3583,223.816,-210.88,7.05817,5184.42,213.01,7.80775e+06
59.3750,223.363,-210.799,6.10016,6039.9,226.749,7.85642e+06
59.3917,220.236,-209.629,-0.143646,4253.42,146.01,7.77411e+06
59.4083,218.332,-208.905,-2.93449,3126.89,122.636,7.63295e+06
59.4250,220.298,-212.297,-7.91246,3238.06,122.645,7.17594e+06
59.4417,220.821,-213.361,-10.1602,3266.62,123.884,7.21833e+06
59.4583,222.627,-215.878,-11.3649,3289.22,129.131,7.12238e+06
59.4750,227.534,-220.332,-9.20693,3617.19,148.438,7.27524e+06
59.4917,229.946,-222.044,-5.80669,4396.19,185.331,7.65602e+06
59.5083,238.763,-230.496,-5.74711,5373.38,221.855,7.39372e+06
59.5250,249.724,-241.902,-8.04223,6507.92,306.37,7.48401e+06
59.5417,238.387,-229.586,-2.39181,6242.02,304.617,7.73127e+06
59.5583,222.446,-212.572,3.52444,5864.13,345.019,7.55271e+06
59.5750,213.966,-202.765,7.80256,5291.06,308.113,7.76006e+06
59.5917,216.153,-204.395,8.54894,5698.93,381.914,7.61581e+06
59.6083,226.956,-219.273,-6.38937,6934.4,492.799,8.45171e+06
59.6250,235.27,-226.698,-8.04176,7904.66,601.415,9.17268e+06
59.6417,237.481,-230.502,-16.6792,9572.16,813.94,8.65255e+06
59.6583,231.214,-225.455,-18.3692,12553.1,1262.89,8.68407e+06
59.6750,222.798,-215.657,-9.00966,22417.7,2220.13,8.9778e+06
59.6917,219.927,-214.234,-14.3631,33249.3,2233.88,7.95136e+06
59.7083,222.316,-216.619,-14.2448,29258.8,1518.8,7.67701e+06
59.7250,221.992,-214.49,-12.4567,20241.1,1046.1,8.70842e+06
59.7417,226.006,-214.691,-7.19029,10902.7,616.49,9.15267e+06
59.7583,232.186,-219.5,-7.72979,7548.59,440.034,8.86934e+06
59.7750,234.58,-225.869,-8.91328,16109.1,671.814,7.63602e+06
59.7917,234.405,-228.349,-13.729,29727.9,1160.86,7.44421e+06
59.8083,231.198,-225.192,-14.1108,27446,988.9,7.28082e+06
59.8250,232.73,-225.677,-9.62673,15321.9,539.067,7.54552e+06
59.8417,234.592,-226.908,-7.83317,11508.7,383.279,7.46231e+06
59.8583,234.361,-226.85,-9.05234,10120.9,351.289,7.36245e+06
59.8750,235.144,-228.649,-13.7718,11185.5,341.882,7.12468e+06
59.8917,235.94,-229.969,-16.0974,11997.7,329.521,6.63523e+06
59.9083,235.106,-229.162,-16.4234,13575.8,394.978,6.60721e+06
59.9250,234.373,-227.723,-11.8166,16323,429.387,7.04006e+06
59.9417,235.608,-228.774,-12.3164,18868.8,428.405,6.86695e+06
59.9583,237.595,-229.513,-8.77578,16991.1,335.67,6.48943e+06
59.9750,236.637,-226.946,-4.14304,16043.6,315.35,6.6878e+06
59.9917,232.857,-222.411,-1.85932,16685.1,297.401,6.75432e+06
60.0083,229.666,-218.979,-0.178714,16287,279.524,6.97692e+06
60.0250,232.345,-220.438,2.44794,14395.5,219.834,7.03785e+06
60.0417,230.322,-216.325,11.3572,11257.5,166.004,6.97126e+06
60.0583,222.144,-204.751,25.5269,10318.1,165.422,7.38958e+06
60.0750,218.492,-202.027,24.8704,9873.45,175.123,7.65399e+06
60.0917,215.209,-199.406,23.43,8868.89,186.901,7.62492e+06
60.1083,214.931,-197.778,26.4274,6874.27,217.607,7.70928e+06
60.1250,216.71,-199.139,27.0719,7231.12,204.507,7.72798e+06
60.1417,218.812,-201.499,24.4841,7821.46,197.245,7.8337e+06
60.1583,209.281,-195.225,17.2411,4730.48,255.615,8.1584e+06
60.1750,208.987,-199.156,5.38165,2482.58,138.394,7.84922e+06
60.1917,207.885,-197.983,4.41356,1751.64,85.7393,7.62961e+06
60.2083,204.888,-194.129,7.13398,1736.16,74.6031,7.56173e+06
60.2250,203.404,-192.689,6.81183,1470,71.6773,7.44536e+06
60.2417,201.65,-191.923,2.64637,1197.17,63.9494,7.44223e+06
60.2583,204.643,-195.09,0.0420318,1089.74,69.3195,7.44036e+06
60.2750,208.437,-198.131,-0.592311,1033.86,64.5758,7.22181e+06
60.2917,214.351,-203.671,-1.01391,1052.27,65.3278,7.37964e+06
60.3083,220.073,-209.929,-4.86526,1100.64,58.1178,7.58813e+06
60.3250,222.255,-211.553,-5.57103,1105.21,62.8906,7.62197e+06
60.3417,222.323,-211.842,-8.42615,1043.52,64.5337,7.66023e+06
60.3583,219.338,-208.652,-4.71265,882.731,60.2628,7.72192e+06
60.3750,218.66,-207.306,0.691918,694.586,50.9826,7.75549e+06
60.3917,219.187,-207.403,0.811329,620.379,43.8753,7.66907e+06
60.4083,220.924,-208.361,1.99275,516.171,43.6025,7.53776e+06
60.4250,223.152,-209.093,4.56427,441.248,36.9086,7.43602e+06
60.4417,224.798,-208.781,7.48211,382.419,31.7497,7.61196e+06
60.4583,223.65,-205.562,7.48475,286.279,28.7021,7.56969e+06
60.4750,229.7,-212.465,5.56825,197.927,23.126,7.65075e+06
60.4917,232.303,-215.707,1.89948,220.608,36.8189,7.42925e+06
60.5083,237.336,-218.628,5.12027,212.181,40.3271,5.61727e+06
60.5250,241.706,-216.514,14.2762,212.044,37.4279,4.4156e+06
60.5417,243.896,-212.038,21.7397,187.289,29.3454,4.46787e+06
60.5583,241.204,-196.096,38.6135,117.302,23.2961,4.15687e+06
60.5750,241.177,-191.363,47.3829,99.038,22.5022,4.00539e+06
60.5917,244.628,-190.965,59.8934,144.544,31.6088,4.61316e+06
60.6083,242.028,-182.705,76.0251,2398.31,278.539,4.09619e+06
60.6250,225.44,-172.637,81.0922,17162.3,1536.16,3.84505e+06
60.6417,216.374,-155.821,96.0742,27621.4,1826.66,3.86596e+06
60.6583,193.786,-136.192,96.1948,69174,3697.35,5.09491e+06
60.6750,197.551,-146.056,81.1987,40953.6,4049.41,5.38178e+06
60.6917,208.14,-159.13,81.7905,40779.3,3557.05,4.8775e+06
60.7083,202.671,-148.693,88.8274,50994,3582.8,4.63274e+06
60.7250,195.86,-148.988,82.4557,66487.5,5240.92,4.96234e+06
60.7417,192.824,-141.221,90.8143,79521,7317.65,5.82616e+06
60.7583,196.826,-149.687,87.8464,87142.7,10287.3,6.25147e+06
60.7750,188.812,-143.758,83.0259,126148,35813.2,6.57006e+06
60.7917,176.41,-134.337,73.8895,125761,35405.8,6.33737e+06
60.8083,166.305,-118.198,79.7733,205518,68777.4,6.92605e+06
60.8250,154.034,-103.554,78.8895,310412,139388,6.9144e+06
60.8417,170.278,-124.47,78.5036,436177,231437,7.13956e+06
60.8583,179.476,-109.52,105.058,1.0708e+06,333454,6.25976e+06
60.8750,161.111,-110.679,82.8491,1.01385e+06,375858,6.86368e+06
60.8917,171.004,-120.947,85.8955,887501,319376,6.54685e+06
60.9083,175.609,-118.776,93.9362,1.04557e+06,347257,5.54317e+06
60.9250,163.637,-105.975,91.4055,1.20048e+06,398186,5.81554e+06
60.9417,153.453,-85.3004,97.4484,1.42201e+06,468700,5.48688e+06
60.9583,159.361,-102.391,87.8471,1.39451e+06,389768,5.99986e+06
60.9750,158.055,-108.326,82.5588,1.38137e+06,259226,5.5957e+06
60.9917,161.174,-102.542,93.1914,1.4229e+06,282147,4.75528e+06
61.0083,161.667,-99.2514,97.6913,1.37693e+06,289280,4.58495e+06
61.0250,167.762,-109.95,91.7527,1.16898e+06,252610,4.71771e+06
61.0417,164.655,-102.329,95.5596,1.27237e+06,321514,5.35899e+06
61.0583,156.742,-92.3467,94.9483,1.34094e+06,354907,5.62624e+06
61.0750,151.03,-90.4529,91.3361,1.19154e+06,263491,5.30259e+06
61.0917,157.135,-95.1373,94.1702,1.37194e+06,347590,5.35526e+06
61.1083,160.061,-98.1729,95.819,1.50681e+06,361129,5.14267e+06
61.1250,159.62,-91.5644,101.069,1.45742e+06,338523,5.23249e+06
61.1417,159.475,-88.6908,104.781,1.32514e+06,357853,5.39213e+06
61.1583,158.881,-82.3891,110.988,1.68224e+06,506177,4.85934e+06
61.1750,154.232,-80.2815,108.528,1.76143e+06,559546,4.54977e+06
61.1917,160.756,-82.4424,115.386,1.66211e+06,546390,4.25937e+06
61.2083,159.871,-79.7254,116.016,1.61733e+06,578497,4.36493e+06
61.2250,154.999,-73.4415,114.061,1.53671e+06,538016,4.5061e+06
61.2417,153.145,-81.747,104.839,1.35862e+06,466429,4.70796e+06
61.2583,150.029,-89.1255,94.3703,1.09467e+06,367039,5.43841e+06
61.2750,154.098,-91.0128,98.8926,1.21973e+06,420257,5.56867e+06
61.2917,156.425,-94.7604,99.0796,1.22683e+06,426659,4.80069e+06
61.3083,155.11,-94.6226,97.4379,1.24297e+06,475013,4.58053e+06
61.3250,152.023,-96.4689,90.5886,1.14174e+06,397721,5.13977e+06
61.3417,152.541,-98.8698,87.596,1.09007e+06,305875,5.52128e+06
61.3583,153.643,-98.6605,89.6569,1.05716e+06,288815,5.48601e+06
61.3750,150.912,-97.2477,87.6072,1.05397e+06,312432,5.60475e+06
61.3917,148.641,-97.9329,84.322,1.03995e+06,276048,5.71926e+06
61.4083,151.972,-101.468,85.2412,1.02544e+06,258093,5.62071e+06
61.4250,151.133,-104.525,81.1778,984767,243959,5.96637e+06
61.4417,146.946,-103.411,76.7563,1.01629e+06,244247,6.00935e+06
61.4583,146.451,-103.812,75.8485,1.02678e+06,243837,6.08619e+06
61.4750,145.5,-107.246,71.159,982549,240039,6.21033e+06
61.4917,141.707,-102.521,72.1559,1.03223e+06,250324,6.63823e+06
61.5083,142.695,-98.5527,77.8765,1.21635e+06,281354,5.75791e+06
61.5250,146.406,-104.306,76.411,1.23855e+06,266509,5.98278e+06
61.5417,147.375,-105.872,75.2254,1.11839e+06,224537,6.29404e+06
61.5583,147.62,-100.632,83.7682,1.3425e+06,256577,6.04298e+06
61.5750,147.235,-100.029,84.3034,1.33547e+06,273160,5.7694e+06
61.5917,146.767,-108.586,70.554,1.21091e+06,230092,6.33978e+06
61.6083,144.335,-110.87,59.7273,1.09548e+06,185697,6.25514e+06
61.6250,143.213,-105.114,69.6104,1.03687e+06,164588,6.14543e+06
61.6417,145.544,-100.074,83.1571,1.16874e+06,188669,5.37597e+06
61.6583,145.543,-101.919,81.4974,1.25672e+06,203069,5.23256e+06
61.6750,142.187,-101.467,76.1964,1.21219e+06,186158,5.77064e+06
61.6917,143.611,-100.883,78.6474,1.21723e+06,194620,5.87886e+06
61.7083,146.61,-102.74,82.5628,1.01271e+06,165052,4.60335e+06
61.7250,151.029,-108.554,81.5106,944090,157691,4.4433e+06
61.7417,155.611,-114.143,82.6263,994354,157254,4.61323e+06
61.7583,162.987,-126.092,80.1786,935933,135374,5.06321e+06
61.7750,169.403,-134.422,80.6347,852632,94713.6,5.22174e+06
61.7917,171.311,-133.561,85.3152,687100,70999,6.08421e+06
61.8083,170.961,-132.46,86.4414,600934,60969.5,7.22222e+06
61.8250,169.578,-131.612,85.5829,662017,64157.8,7.11724e+06
61.8417,164.38,-128.386,81.6925,700359,63550.9,7.42306e+06
61.8583,162.664,-127.094,80.6896,672304,53616.6,7.04544e+06
61.8750,165.95,-134.193,76.5059,536365,31434.1,6.41819e+06
61.8917,159.876,-128.473,75.4119,548200,22607.4,8.81845e+06
61.9083,149.675,-118.994,72.6449,482707,14730.8,8.55184e+06
61.9250,153.724,-125.696,68.7476,386500,7678.26,5.54006e+06
61.9417,168.853,-136.832,76.8582,328226,8125.57,6.93694e+06
61.9583,175.573,-139.792,83.0938,412602,12344.4,8.46803e+06
61.9750,178.568,-144.763,75.1345,481664,23556.9,8.17898e+06
61.9917,180.337,-144.067,81.4817,534501,28850.1,7.17433e+06
62.0083,177.436,-137.168,88.3628,423187,16819.9,7.19574e+06
