time (hours),Bz,B magnitude,Solar Wind Speed (km/s),proton density
101.783333,-1.977562,8.473063,723.960333,4.480995
101.800000,-2.059625,8.341312,720.634045,4.497741
101.816667,-2.294375,7.996062,720.796259,4.514487
101.833333,-2.221250,7.788500,719.952505,4.531234
101.850000,-3.121000,7.661000,717.059397,4.547980
101.866667,-2.602000,7.943188,716.089069,4.564726
101.883333,-1.996250,8.182125,716.678122,4.581473
101.900000,-1.591313,7.699563,719.540926,4.598219
101.916667,-1.675750,7.606750,719.751869,4.614965
101.933333,-1.788062,7.927937,718.545942,4.631712
101.950000,-1.374188,7.758500,719.204063,4.648458
101.966667,-1.408187,7.918438,717.856888,4.665204
101.983333,-1.456000,7.775125,717.940332,4.681951
102.000000,-1.564187,7.544562,716.004374,4.698697
102.016667,-1.403813,7.371250,717.647825,4.715443
102.033333,-1.019188,7.281625,713.579659,4.732189
102.050000,-0.842688,7.318875,716.870293,4.748936
102.066667,-0.514250,7.278062,711.596853,4.765682
102.083333,-0.345375,6.903563,710.744686,4.782428
102.100000,-0.552937,6.941438,710.213451,4.799175
102.116667,-0.616625,7.049188,710.849085,4.815921
102.133333,-0.055000,7.091125,707.625965,4.832667
102.150000,-0.092250,7.115062,708.327204,4.849414
102.166667,-0.438625,7.249437,709.496248,4.866160
102.183333,-0.214625,7.092937,708.797815,4.882906
102.200000,0.740750,7.081625,709.290955,4.899653
102.216667,1.162688,7.175688,710.941881,4.916399
102.233333,-0.477812,6.962375,712.633106,4.933145
102.250000,1.413937,7.530438,713.901071,4.949892
102.266667,1.638625,7.502938,713.605784,4.966638
102.283333,0.751000,7.089250,713.124397,4.983384
102.300000,0.659500,7.251000,711.074354,5.000131
102.316667,0.385563,7.581812,712.105639,5.016877
102.333333,0.108250,7.870250,709.674986,5.033623
102.350000,0.827875,7.698312,711.866879,5.050370
102.366667,0.515813,7.567375,706.241859,5.067116
102.383333,0.847375,7.572188,704.798761,5.083862
102.400000,1.130187,7.477875,706.980326,5.100608
102.416667,1.539500,7.075875,706.852827,5.117355
102.433333,2.273000,7.676000,708.591251,5.134101
102.450000,3.417750,7.950750,709.083433,5.150847
102.466667,3.881125,8.015875,708.203436,5.167594
102.483333,3.520375,7.616750,709.041859,5.112131
102.500000,3.335938,7.851688,706.498421,5.218397
102.516667,3.204938,7.718750,703.825928,5.594666
102.533333,3.211375,7.811750,703.335300,5.181119
102.550000,3.061500,7.686188,703.763727,6.967909
102.566667,2.379812,7.319063,703.020931,5.264362
102.583333,2.345813,7.216687,705.749088,5.572237
102.600000,2.222875,7.059500,707.271862,4.814000
102.616667,2.392000,7.221937,706.964376,5.506531
102.633333,2.210813,7.132250,706.512793,5.622781
102.650000,2.121812,7.273437,707.272482,5.968350
102.666667,2.700438,7.477500,706.717495,5.787825
102.683333,2.481062,7.645813,705.003139,6.586813
102.700000,2.540563,7.546563,703.501883,7.069784
102.716667,2.760562,7.445813,703.712797,7.507315
102.733333,2.409625,7.771812,703.933744,8.145147
102.750000,2.947875,7.734500,703.317514,8.105525
102.766667,2.726375,7.871750,703.637194,8.019725
102.783333,2.447063,7.783625,702.438761,7.818644
102.800000,2.422000,7.876687,701.564504,8.074433
102.816667,2.510562,7.708062,702.131701,7.868230
102.833333,2.279937,7.624188,702.608118,7.678000
102.850000,2.703500,7.689875,700.451880,7.951000
102.866667,2.635813,7.702688,698.911884,7.269900
102.883333,2.543687,7.737562,698.591249,7.462763
102.900000,2.750813,7.777813,700.669382,7.879552
102.916667,2.447687,7.757000,698.377815,8.320973
102.933333,2.415313,7.619687,695.944069,8.357128
102.950000,2.347562,7.778250,694.773130,8.458581
102.966667,2.194000,7.825812,695.715015,8.334434
102.983333,2.497125,7.854125,697.918146,7.931966
103.000000,2.511375,8.018125,699.452810,7.466853
103.016667,2.236687,8.283312,701.504978,7.183650
103.033333,2.395437,8.267000,703.874998,7.356220
103.050000,2.343937,8.272813,702.598459,7.528955
103.066667,2.664125,8.201375,704.221889,7.595603
103.083333,2.372563,8.504063,704.603464,7.212569
103.100000,2.377812,8.635937,707.125648,7.540422
103.116667,2.687563,8.692187,706.394371,7.409078
103.133333,2.934687,8.653813,704.648098,7.277734
103.150000,1.636437,8.509813,709.372208,7.259453
103.166667,1.879688,8.572187,708.053438,7.836469
103.183333,1.214250,8.307563,705.230619,7.441772
103.200000,1.928500,8.299125,704.481546,7.608103
103.216667,1.536750,8.277375,705.365299,7.703256
103.233333,1.282437,8.085375,704.782507,7.602597
103.250000,1.351187,7.956937,702.982523,7.394566
103.266667,1.661813,7.974062,703.641880,7.094803
103.283333,1.815000,8.339000,706.635302,6.948066
103.300000,1.710375,8.497687,707.066578,6.937050
103.316667,1.950875,8.600563,704.452818,6.903197
103.333333,1.892750,8.594187,704.341877,6.809431
103.350000,1.262938,8.480375,707.102318,7.537395
103.366667,1.207750,8.358937,706.525764,7.363348
103.383333,1.455375,8.460250,705.949211,7.189301
103.400000,1.522125,8.321125,703.319988,7.913484
103.416667,0.897688,8.381687,706.424988,8.085778
103.433333,2.890813,8.243312,700.143764,9.540419
103.450000,3.434813,8.338938,694.544371,10.339954
103.466667,3.300687,8.415375,693.740000,10.459569
103.483333,3.314188,8.522000,692.912188,9.879587
103.500000,3.230688,8.527938,691.902197,9.962834
103.516667,3.211625,8.576000,691.363123,10.062725
103.533333,3.119375,8.445062,691.266550,9.948713
103.550000,3.289813,8.411000,693.071571,10.167569
103.566667,3.033063,8.391437,695.377819,10.327815
103.583333,2.989750,8.285813,693.617512,11.491993
103.600000,2.538000,8.054812,690.183121,11.801494
103.616667,2.516000,8.311625,690.300325,11.280056
103.633333,3.199750,8.298375,691.341581,10.847834
103.650000,2.684125,8.182562,693.488436,13.002866
103.666667,3.704875,8.218063,696.994665,10.583509
103.683333,1.831750,8.552750,699.459351,10.698990
103.700000,0.869187,8.547250,697.896851,8.574350
103.716667,1.923187,8.115125,697.163137,9.878588
103.733333,2.228125,8.418375,695.935020,9.354403
103.750000,2.954313,8.601625,696.333456,9.456278
103.766667,3.250937,8.585187,697.120958,9.220238
103.783333,3.344875,8.380500,697.655312,9.457472
103.800000,3.132188,8.364812,697.960915,11.277816
103.816667,3.057063,8.347062,698.250921,12.484600
103.833333,3.393625,8.155375,699.210932,12.040919
103.850000,3.294125,8.465375,698.565325,10.935191
103.866667,3.567312,8.538188,696.907495,11.984659
103.883333,3.364937,8.592688,693.665625,11.970044
103.900000,3.607188,8.637250,699.502520,11.310363
103.916667,3.681563,8.584062,698.977522,11.198237
103.933333,3.941125,8.760375,698.452524,11.086112
103.950000,3.863625,8.923000,697.834675,11.395103
103.966667,3.277500,8.797000,693.558132,10.252994
103.983333,3.269063,9.002125,695.509365,11.546581
104.000000,3.397875,8.972812,693.599695,10.689922
104.016667,2.472938,8.815938,698.900961,9.748747
104.033333,3.048250,8.550688,703.187840,9.633866
104.050000,2.911063,8.480500,702.953465,10.371210
104.066667,3.193437,8.691500,704.705944,11.197536
104.083333,3.269500,8.569875,706.148111,11.160926
104.100000,3.515063,8.513000,704.737186,10.356462
104.116667,3.528625,8.754062,705.093752,8.641616
104.133333,3.596500,8.699625,705.029684,9.299256
104.150000,3.628937,8.779063,706.333733,7.776597
104.166667,3.826000,8.734937,704.325026,10.070875
104.183333,3.824938,8.708063,703.874987,9.416125
104.200000,3.789812,8.814750,704.041246,10.523850
104.216667,3.776937,8.472187,701.579370,8.373881
104.233333,3.883750,8.619500,702.549696,10.712850
104.250000,3.960688,8.533563,701.462194,10.008988
104.266667,4.045938,8.601812,701.739691,10.484647
104.283333,4.057813,8.527875,699.999063,10.945734
104.300000,4.026875,8.672125,699.828125,10.802578
104.316667,4.221250,8.745438,700.578114,10.055531
104.333333,3.883813,8.690312,700.299059,9.757756
104.350000,3.921063,8.949250,700.301268,9.516540
104.366667,4.145688,9.025313,700.357492,8.080215
104.383333,4.107062,9.013250,701.448414,8.882972
104.400000,4.061500,8.790250,700.049994,8.966987
104.416667,4.124187,8.742438,701.175961,9.945963
104.433333,3.607000,8.942063,699.019072,7.824047
104.450000,3.728000,8.976313,699.290926,8.992453
104.466667,3.857125,8.929250,698.275921,8.474781
104.483333,3.831938,9.023625,697.216541,7.898969
104.500000,4.434000,8.947187,700.336878,9.337922
104.516667,3.765875,9.033062,697.342813,8.437006
104.533333,3.765562,8.902187,698.205326,8.941756
104.550000,3.811750,8.850875,696.948435,8.710350
104.566667,3.702875,8.862625,697.169056,8.824337
104.583333,3.412438,8.729687,696.508131,8.914244
104.600000,3.463875,8.786313,695.030624,8.987137
104.616667,3.109937,8.595687,696.569681,9.336844
104.633333,3.150937,8.796625,696.630621,8.786888
104.650000,2.993813,8.755000,697.306234,9.653206
104.666667,2.923250,8.788438,695.437519,8.406316
104.683333,3.330438,8.940000,696.740618,8.886625
104.700000,3.331875,8.944125,694.404392,8.244322
104.716667,3.459500,8.884750,696.635647,9.441978
104.733333,3.495938,8.881188,695.432178,8.067788
104.750000,3.477188,8.863437,697.055002,9.662325
104.766667,3.440125,8.831062,693.958126,9.071341
104.783333,3.080188,9.020812,695.910929,9.156359
104.800000,2.942375,8.910625,695.159985,9.413797
104.816667,3.653063,8.903250,695.203102,9.591078
104.833333,3.712937,9.023125,693.742496,8.956928
104.850000,3.903375,9.047562,693.053448,8.343100
104.866667,3.688875,9.121625,692.303123,8.383892
104.883333,3.890562,9.116750,691.685923,8.442720
104.900000,5.054750,9.295188,697.752487,8.419381
104.916667,5.636250,9.052000,699.540329,8.370810
104.933333,5.557688,8.593000,692.530909,8.673434
104.950000,6.264625,8.783500,683.382788,8.267909
104.966667,5.188375,8.791750,683.223745,10.194556
104.983333,5.296562,8.876688,686.336252,9.005244
105.000000,5.951875,8.687250,686.884056,9.629972
105.016667,5.873500,8.720688,685.968131,9.286106
105.033333,6.132563,8.844875,684.899396,8.827669
105.050000,5.323813,8.226312,684.995010,9.617412
105.066667,4.881187,8.063625,682.682205,10.150803
105.083333,5.530437,8.693500,683.377186,9.578550
105.100000,5.662875,9.134187,684.055315,8.774216
105.116667,5.568875,9.075125,682.095943,8.409903
105.133333,6.487625,9.045625,682.703108,9.221575
105.150000,4.944375,7.688375,686.454979,10.415634
105.166667,4.372437,8.027875,686.875927,9.698700
105.183333,3.523625,8.152750,684.630312,8.842313
105.200000,4.795313,7.321937,683.800625,10.913516
105.216667,1.339563,6.802437,687.952822,11.662259
105.233333,-0.396063,6.381250,702.345293,12.637847
105.250000,-1.486813,6.783688,698.304670,11.148254
105.266667,-1.351062,6.731562,691.454695,11.359147
105.283333,-0.804563,6.912937,689.165310,11.766968
105.300000,-2.500688,6.963500,691.182512,12.392110
105.316667,-3.510312,7.361375,697.134396,11.231656
105.333333,-2.519000,6.649875,695.712198,11.618028
105.350000,-3.257812,6.998750,693.885948,11.303084
105.366667,-3.531062,7.192313,695.149075,12.046400
105.383333,2.814813,6.470562,701.050621,12.322119
105.400000,4.617437,6.256313,703.514360,12.097497
105.416667,4.756812,6.424250,696.832174,13.133547
105.433333,5.701562,7.642813,692.709984,12.537700
105.450000,5.811813,7.771500,692.494692,11.123072
105.466667,6.209187,7.981250,688.441566,10.491666
105.483333,6.944313,8.170563,687.917513,9.901491
105.500000,7.058687,8.295500,682.825956,9.694653
105.516667,7.028687,8.442375,684.504061,9.843247
105.533333,7.469125,8.635125,682.421261,8.801164
105.550000,7.542188,8.846125,684.292496,7.718023
105.566667,7.603000,8.977250,683.984693,7.354570
105.583333,7.411750,9.042563,683.150332,7.135055
105.600000,6.692688,8.352375,683.602177,7.709831
105.616667,6.833063,9.002750,685.602783,8.904437
105.633333,7.600625,9.249500,687.182188,8.425928
105.650000,7.159625,9.037500,685.321264,7.813319
105.666667,7.421875,9.066625,683.911869,7.895644
105.683333,7.335438,8.862250,686.245935,7.942653
105.700000,6.589750,8.277312,688.421892,8.950063
105.716667,6.625187,8.001750,690.372503,9.402853
105.733333,6.884000,8.061937,688.508432,10.063806
105.750000,6.928250,7.723062,688.415609,10.172444
105.766667,6.981187,8.308875,690.066584,8.938903
105.783333,6.582500,8.624812,685.763433,7.618997
105.800000,6.779063,8.560625,683.390600,7.905056
105.816667,7.268063,8.742687,683.548117,7.879547
105.833333,7.156687,8.615562,680.729361,7.912641
105.850000,6.853375,8.489000,677.001860,7.942034
105.866667,6.691000,8.418938,675.249678,8.415622
105.883333,6.521937,8.359250,676.194683,8.472456
105.900000,7.076000,8.597750,678.621874,8.070140
105.916667,6.759688,8.492438,680.032816,8.401734
105.933333,6.960875,8.665250,679.367203,9.188184
105.950000,5.874500,8.695813,680.474701,8.883372
105.966667,6.345500,8.747188,684.741236,7.714740
105.983333,6.305875,8.848250,685.820608,7.309656
106.000000,6.145125,8.699000,686.978436,7.685750
106.016667,5.661188,8.475437,683.683149,7.338950
106.033333,2.009500,6.810750,700.811562,6.503450
106.050000,5.656938,8.256375,680.158409,5.667950
106.066667,7.539250,9.230125,665.214676,6.520431
106.083333,7.835375,9.583562,650.982494,5.508297
106.100000,7.467688,9.558125,647.182522,5.418219
106.116667,6.772375,9.418125,650.064711,5.703937
106.133333,6.829000,9.174062,654.349079,6.034898
106.150000,6.392062,8.977500,658.633446,6.365859
106.166667,6.378000,8.973688,662.917814,6.696819
106.183333,6.984625,8.996250,666.484987,6.649792
106.200000,7.089375,9.063875,666.133739,6.224776
106.216667,6.892437,9.102688,659.698765,5.695862
106.233333,6.917312,9.138750,654.953146,5.280606
106.250000,7.014875,9.109250,660.690010,5.807484
106.266667,7.368688,9.058562,663.233755,6.981094
106.283333,7.352125,9.049500,667.429079,7.021556
106.300000,7.066500,8.914250,666.481237,5.990047
106.316667,6.536875,8.907687,664.418726,6.522453
106.333333,6.530000,8.737062,674.110306,6.905056
106.350000,6.489188,8.600250,670.344393,6.523710
106.366667,6.663312,8.719187,668.999063,5.433366
106.383333,6.563375,8.640937,668.453108,5.164606
106.400000,6.591063,8.651500,662.980938,5.428503
106.416667,6.690375,8.640375,661.613140,5.879278
106.433333,6.440250,8.546437,665.236267,5.602625
106.450000,6.829563,8.589750,669.469065,5.828938
106.466667,6.631562,8.444813,669.582802,6.062063
106.483333,6.675875,8.529937,666.063122,5.392597
106.500000,6.609000,8.475563,664.969067,5.492816
106.516667,6.587500,8.440813,665.690634,5.332394
106.533333,6.601938,8.445937,668.304674,5.315019
106.550000,6.630437,8.335625,667.357796,5.304650
106.566667,6.525063,8.183375,670.822510,5.405150
106.583333,6.490562,8.159062,665.197510,5.505650
106.600000,6.821063,8.145063,664.801590,4.952019
106.616667,6.695625,8.149937,652.351557,5.820753
106.633333,6.657875,8.153188,652.440611,5.828081
106.650000,6.526562,8.067875,654.001228,5.631019
106.666667,6.484188,8.126000,657.828133,5.587125
106.683333,6.468375,8.101312,669.975309,5.486741
106.700000,6.364125,8.046813,674.415602,5.527722
106.716667,6.517062,8.007125,669.784349,5.730878
106.733333,6.439125,7.970375,665.006853,5.871452
106.750000,6.479875,7.935937,664.121866,5.930186
106.766667,6.434313,7.811312,665.287184,5.612903
106.783333,6.421063,7.757125,659.496241,4.903303
106.800000,6.468250,7.721875,664.718151,5.610194
106.816667,6.178750,7.697125,648.942831,5.430756
106.833333,6.222000,7.767750,646.450924,5.257197
106.850000,6.126188,7.657187,649.179081,5.254103
106.866667,6.071812,7.655937,660.806564,5.234244
106.883333,6.168000,7.597063,657.865604,4.841713
106.900000,6.046688,7.507875,658.920301,4.792603
106.916667,5.965125,7.461438,651.911852,5.206416
106.933333,5.997250,7.467750,650.492476,5.113406
106.950000,5.979563,7.488062,647.086254,5.392788
106.966667,5.964375,7.714250,648.045631,5.141397
106.983333,5.989313,7.625750,651.148754,4.978928
107.000000,6.126750,7.711938,650.005318,5.056750
107.016667,5.867875,7.342312,647.758436,4.834022
107.033333,5.957063,7.317188,647.165009,5.159250
107.050000,5.945875,7.356750,651.104048,5.034641
107.066667,6.239312,7.401500,652.925938,4.588609
107.083333,6.097938,7.419938,655.211552,4.308025
107.100000,6.167750,7.473188,651.985003,4.434547
107.116667,6.090938,7.474500,653.335005,4.423953
107.133333,6.130750,7.413688,650.797215,4.032916
107.150000,6.144000,7.594875,652.259706,3.865684
107.166667,5.578813,7.526750,650.486273,3.944231
107.183333,5.983312,7.313313,652.020302,4.406925
107.200000,5.585813,7.283313,651.314373,4.288706
107.216667,5.801438,7.240938,651.287821,4.335935
107.233333,5.718750,7.221313,649.955315,4.648778
107.250000,5.885500,7.192063,647.552971,4.600919
107.266667,5.946312,7.183937,646.038918,4.192356
107.283333,5.792875,7.158625,645.090319,3.902353
107.300000,5.689937,7.103688,645.306864,3.895153
107.316667,5.558125,7.058500,645.090315,4.293931
107.333333,5.713875,7.026188,642.584078,5.049134
107.350000,5.701375,6.992187,642.658121,4.116791
107.366667,5.719000,6.968750,640.150654,5.029712
107.383333,5.629063,6.904875,643.769390,4.841087
107.400000,5.464125,6.638312,645.457809,4.472708
107.416667,5.409125,6.717812,639.933128,4.098130
107.433333,5.112000,6.631375,639.286270,4.268981
107.450000,5.219813,6.544375,638.681274,4.052263
107.466667,5.120125,6.526062,639.266239,4.246334
107.483333,4.817437,6.444813,639.233128,4.365187
107.500000,5.308625,6.476000,642.013142,4.411881
107.516667,5.324625,6.478312,645.252192,4.294319
107.533333,5.147062,6.490312,645.074686,4.371747
107.550000,4.998875,6.390937,642.748745,4.589159
107.566667,4.907000,6.378813,642.044670,4.308106
107.583333,4.840625,6.336875,646.610289,4.500887
107.600000,4.626250,6.330312,646.783733,4.304028
107.616667,4.960500,6.314250,642.920322,4.393812
107.633333,4.828188,6.271750,644.977800,4.079056
107.650000,4.783438,6.282813,642.812178,4.347744
107.666667,4.905812,6.236125,645.685303,3.945897
107.683333,4.909625,6.246500,646.639694,4.033591
107.700000,4.731313,6.085187,648.525642,4.381138
107.716667,4.529687,6.056500,647.302197,4.277853
107.733333,4.112000,6.094312,648.113136,4.269342
107.750000,3.753125,6.110687,648.848448,4.365545
107.766667,3.201562,6.152000,650.567808,4.461748
107.783333,3.215250,5.496938,648.280306,4.557952
107.800000,2.345000,5.404250,645.552815,4.654155
107.816667,1.476437,4.990563,649.274692,4.750358
107.833333,3.383562,4.765438,652.158440,4.830412
107.850000,4.305562,5.204125,653.265932,4.807490
107.866667,4.790813,5.305437,654.647177,4.597147
107.883333,4.497500,5.378188,654.767162,4.522428
107.900000,4.417813,5.264750,657.715952,4.449953
107.916667,4.113187,5.326125,659.994070,4.442547
107.933333,4.246563,5.391375,657.686565,4.157647
107.950000,3.844688,5.356312,651.322815,4.073862
107.966667,3.877125,5.367438,651.049358,4.013487
107.983333,4.106625,5.224375,648.673761,4.179016
108.000000,3.142125,4.839125,648.995329,4.903975
108.016667,4.477062,4.896500,649.818769,5.065391
108.033333,4.700063,4.800813,649.942501,4.682428
108.050000,4.013687,4.110438,649.183128,4.709194
108.066667,3.912750,4.045688,648.966568,5.415234
108.083333,3.959625,4.032500,651.874359,5.814981
108.100000,3.587563,3.712063,654.435633,5.333519
108.116667,4.225125,4.278188,652.411875,5.031978
108.133333,3.441062,4.141688,653.507179,4.816822
108.150000,3.485187,4.155187,643.665312,5.471853
108.166667,3.187125,3.569562,626.271242,5.604100
108.183333,3.109500,3.606437,636.508726,7.410100
108.200000,2.521562,3.856000,636.333462,7.891525
108.216667,1.656313,3.852375,637.317825,7.197663
108.233333,0.579188,4.259187,639.845940,7.195241
108.250000,0.836000,3.989563,631.882195,5.894488
108.266667,3.530375,4.986375,629.914394,4.914969
108.283333,4.084312,5.895312,636.664715,4.663000
108.300000,4.141813,5.832125,639.080023,4.642159
108.316667,4.396313,5.834375,639.595636,4.621317
108.333333,4.370750,5.815938,640.242805,4.600476
108.350000,4.236125,5.768063,637.853416,4.579635
108.366667,4.228875,5.508125,637.862801,4.558793
108.383333,4.211938,5.708750,639.567497,4.537952
108.400000,4.347500,5.640688,644.915941,4.517110
108.416667,4.463750,5.758500,640.942810,4.496269
108.433333,4.509375,5.719312,639.693436,4.475428
108.450000,4.552125,5.761250,636.196579,4.454586
108.466667,4.316563,5.727250,637.937819,4.433745
108.483333,4.146437,5.682500,637.370609,4.412903
108.500000,4.377187,5.598687,632.519068,4.392062
108.516667,4.504000,5.525500,628.828146,4.371220
108.533333,4.408188,5.518625,626.843431,4.350379
108.550000,4.556188,5.585688,621.290613,4.329538
108.566667,2.551750,4.359437,625.886572,4.308696
108.583333,3.053437,4.803187,625.220955,4.287855
108.600000,3.700438,4.915687,620.215933,4.267013
108.616667,3.520063,4.977062,623.612803,4.246172
108.633333,4.030375,5.236188,620.923149,4.225330
108.650000,4.816938,5.633687,624.222832,4.204489
108.666667,4.927812,5.632687,624.072838,4.183648
108.683333,4.443875,5.468813,624.392517,4.162806
108.700000,4.519625,5.504875,615.465017,4.141965
108.716667,4.623000,5.533812,619.515024,4.121123
108.733333,4.583625,5.480313,618.018730,4.100282
108.750000,4.555500,5.533688,621.984371,4.079441
108.766667,4.567562,5.497563,620.890621,4.058599
108.783333,4.525125,5.508938,618.084375,4.037758
108.800000,4.276562,5.381125,614.092482,4.016916
108.816667,4.136000,5.395375,617.409975,3.996075
108.833333,3.971312,5.306000,619.222816,3.975233
108.850000,4.141625,5.349875,621.580643,3.954392
108.866667,4.204563,5.410062,621.737200,3.933551
108.883333,4.203688,5.303188,615.378139,3.912709
108.900000,4.384500,5.333500,614.307977,3.891868
108.916667,4.475000,5.353000,613.234550,3.871026
108.933333,4.488500,5.361313,612.218147,3.850185
108.950000,4.544062,5.397812,611.910622,3.829343
108.966667,4.622375,5.371937,615.251238,3.808502
108.983333,4.570750,5.401562,613.788740,3.787661
109.000000,4.321375,5.313875,615.081223,3.766819
109.016667,4.265625,5.363312,619.953447,3.745978
109.033333,4.767125,5.386250,615.806585,3.725136
109.050000,4.598375,5.408125,616.585009,3.704295
109.066667,4.803000,5.388375,619.487499,3.683453
109.083333,4.838875,5.436125,623.552485,3.662612
109.100000,4.731625,5.362812,622.821548,3.641771
109.116667,4.818250,5.381688,620.693434,3.620929
109.133333,4.847000,5.324875,622.506247,3.600088
109.150000,4.768188,5.358625,623.207188,3.579246
109.166667,4.782813,5.329562,620.093765,3.558405
109.183333,4.845312,5.325688,619.561590,3.537564
109.200000,4.809125,5.344125,621.491264,3.516722
109.216667,4.704188,5.332750,622.060287,3.495881
109.233333,4.990000,5.336188,625.821556,3.475039
109.250000,5.025562,5.360188,622.568459,3.454198
109.266667,4.958937,5.368813,627.607515,3.433356
109.283333,4.962188,5.410563,624.047796,3.412515
109.300000,4.835250,5.398125,625.289976,3.391674
109.316667,4.854750,5.411375,623.779972,3.370832
109.333333,4.826750,5.437000,626.297163,3.349991
109.350000,4.773625,5.431937,626.193424,3.329149
109.366667,4.726312,5.375750,626.401566,3.308308
109.383333,4.808813,5.419937,624.882820,3.287466
109.400000,4.537750,5.331250,623.981258,3.266625
109.416667,4.597937,5.355688,625.662817,3.245784
109.433333,4.600563,5.340125,623.799044,3.224942
109.450000,4.673063,5.313937,627.209363,3.204101
109.466667,4.682750,5.362688,627.378135,3.183259
109.483333,4.544063,5.447562,627.679089,3.162418
109.500000,4.667812,5.418625,629.130621,3.141576
109.516667,4.385438,5.452687,629.449396,3.120735
109.533333,4.828313,5.455750,631.245308,3.099894
109.550000,4.756375,5.452813,628.628736,3.079052
109.566667,4.841750,5.483937,627.320915,3.058211
109.583333,4.879125,5.437937,622.730007,3.037369
109.600000,4.934375,5.487375,624.025616,3.016528
109.616667,5.074187,5.482687,620.606554,2.995687
109.633333,5.017312,5.509875,619.878126,2.974845
109.650000,4.929188,5.497625,620.346876,2.954004
109.666667,5.058250,5.499562,618.360620,2.933162
109.683333,5.043375,5.451750,618.809366,2.912321
109.700000,4.824688,5.500625,620.452812,2.891479
109.716667,4.606125,5.482812,622.258118,2.870638
109.733333,4.343875,5.415375,617.289370,2.849797
109.750000,4.325875,5.403438,617.745943,2.828955
109.766667,4.326812,5.405312,616.467825,2.808114
109.783333,4.173937,5.392187,617.002207,2.787272
109.800000,4.059500,5.402625,621.179676,2.766431
109.816667,4.300312,5.398062,612.472210,2.745589
109.833333,4.237500,5.344812,617.819052,2.724748
109.850000,3.831500,5.320563,620.882492,2.703907
109.866667,3.794813,5.352500,619.879377,2.683065
109.883333,3.786812,5.289875,618.773769,2.662224
109.900000,3.768062,5.185875,618.190022,2.641382
109.916667,3.752562,5.137687,618.602495,2.620541
109.933333,3.451812,5.239438,619.145926,2.599699
109.950000,3.586187,5.066937,618.863131,2.616097
109.966667,4.070813,5.082625,618.612803,2.864722
109.983333,3.979500,5.085750,617.933733,3.254878
110.000000,3.808000,4.972500,619.618151,2.929245
110.016667,3.595500,5.015625,619.786894,3.135917
110.033333,3.235125,4.976875,619.911573,3.316872
110.050000,3.441937,5.089562,618.758410,2.752028
110.066667,3.404500,5.212437,616.554075,2.668313
110.083333,3.799937,5.159562,615.790005,2.427797
110.100000,3.563375,5.202000,616.455612,2.542156
110.116667,3.714750,5.217937,617.575615,2.672298
110.133333,3.509875,5.128313,617.050640,2.784470
110.150000,3.056250,5.106875,620.841261,2.814972
110.166667,3.623313,5.195000,621.709986,2.842603
110.183333,3.947750,5.192438,620.866241,2.854064
110.200000,3.989375,5.156750,620.731262,2.815392
110.216667,3.998875,5.178250,619.964079,2.767525
110.233333,3.940563,5.139437,620.145010,2.703775
110.250000,3.860312,5.174813,615.342796,2.596166
110.266667,3.883313,5.190625,614.145954,2.365556
110.283333,3.707000,5.209688,613.866552,2.275214
110.300000,3.669438,5.202937,614.517197,2.497355
110.316667,3.648313,5.209250,614.732803,2.719495
110.333333,3.730125,5.181063,611.359695,2.768225
110.350000,3.641250,5.072750,611.887491,2.810975
110.366667,3.901687,5.009375,613.675001,2.872358
110.383333,3.889813,4.932187,616.092178,2.937467
110.400000,4.042125,5.137750,615.750921,2.721997
110.416667,4.117250,5.145187,615.104679,2.861456
110.433333,4.404813,5.180688,614.805008,3.054966
110.450000,4.506313,5.248625,615.915943,3.079434
110.466667,4.244500,5.230375,618.827494,2.820950
110.483333,4.866313,5.310875,621.440632,2.551978
110.500000,4.545125,5.293688,623.238768,2.821758
110.516667,4.842500,5.292187,623.989056,2.899617
110.533333,4.728562,5.227000,619.765633,2.887359
110.550000,4.799688,5.153375,617.540921,2.538230
110.566667,4.493000,5.108187,618.750304,3.212527
110.583333,4.499688,5.098000,619.959687,3.886824
110.600000,4.303000,5.093000,622.002832,3.548613
110.616667,4.175625,5.126750,623.425024,4.154659
110.633333,4.503500,5.136313,623.017214,3.565128
110.650000,4.415688,5.087375,621.086275,3.687191
110.666667,4.492625,5.071375,619.159702,3.325859
110.683333,4.444187,5.125125,617.904373,3.429525
110.700000,4.521000,5.058687,617.086235,3.373734
110.716667,4.497875,5.069313,616.153427,3.640359
110.733333,4.510187,5.104938,615.410637,4.000316
110.750000,4.545063,5.112438,615.654705,3.868450
110.766667,4.516250,5.135625,615.652811,3.997703
110.783333,4.555313,5.145625,613.911879,3.420350
110.800000,4.541938,5.078938,614.125931,3.973256
110.816667,4.544625,5.153250,613.875631,3.478322
110.833333,4.419250,5.158750,617.369349,4.193725
110.850000,4.420250,5.141250,616.150610,3.435475
110.866667,4.434000,5.193187,616.726229,4.157765
110.883333,4.443687,5.181125,616.368103,4.230670
110.900000,4.486500,5.194562,616.461878,4.225748
110.916667,4.460563,5.187125,615.475008,4.389086
110.933333,4.440688,5.158688,615.266874,4.603633
110.950000,4.398312,5.160375,614.051888,4.662558
110.966667,4.308438,5.166813,615.370646,4.631386
110.983333,4.386812,5.201750,616.523752,4.229175
111.000000,4.383313,5.252750,615.809044,4.215775
111.016667,4.261500,5.191250,615.477789,4.461053
111.033333,4.292187,5.213937,614.765291,3.962603
111.050000,4.284062,5.156062,615.601547,4.397537
