time,L,MLT,number density,bmag,wavemags
1.245145061111111175e+02,4.333798408499999866e+00,1.993175115801666664e+01,2.835414151382445525e+01,3.292509676576993343e+02,3.312341639507477333e-05
1.245175358333333264e+02,4.338330266999999907e+00,1.993607451103333261e+01,3.237983006416170895e+01,3.283599365482156713e+02,2.681036400417793057e-05
1.245205650000000048e+02,4.342861294500000469e+00,1.994039707128333205e+01,2.983522758325342039e+01,3.273878854391843447e+02,2.351367071412369236e-05
1.245235947222222279e+02,4.347393153000000510e+00,1.994472042429999803e+01,3.133955801010133513e+01,3.261479362538906344e+02,7.360974817129529059e-06
1.245266238888888921e+02,4.351924180500000183e+00,1.994904298454999747e+01,4.074380921518790899e+01,3.253827001263765624e+02,3.567059562363856818e-05
1.245296536111111152e+02,4.356456039000000224e+00,1.995336633756666700e+01,3.134626562690731788e+01,3.242177155077859538e+02,3.990298850169145619e-05
1.245326827777777794e+02,4.360969885166666948e+00,1.995766495133333152e+01,3.638514211656541164e+01,3.238294685254332421e+02,4.031035095225592282e-05
1.245357125000000025e+02,4.365472658333333200e+00,1.996194776666666471e+01,4.650067029825846276e+01,3.225488544880921609e+02,7.638236276230561553e-05
1.245387416666666667e+02,4.369974605833333747e+00,1.996622979666666353e+01,4.650640013249714855e+01,3.217413735545474651e+02,5.189641352082007691e-05
1.245417711111111174e+02,4.374476966166666259e+00,1.997051221933333309e+01,4.556461407659142537e+01,3.208613735174129147e+02,6.079336075743798674e-05
1.245448005555555540e+02,4.378979326499999658e+00,1.997479464199999910e+01,4.216631682650250212e+01,3.198081506543143178e+02,2.989507981249556542e-05
1.245478300000000047e+02,4.383479092218631301e+00,1.997907349704928137e+01,3.296695860894136132e+01,3.193195760429518941e+02,4.635523264671637101e-05
1.245508594444444412e+02,4.387952370467756325e+00,1.998331593160168396e+01,2.498231280996464676e+01,3.182775739825668211e+02,6.576605132035448075e-05
1.245538891666666643e+02,4.392426058883601492e+00,1.998755875515413294e+01,2.122793185870623489e+01,3.177496986189967743e+02,3.214949032886104362e-05
1.245569183333333285e+02,4.396898926966005483e+00,1.999180080070648202e+01,1.723052900155384393e+01,3.168788186916858081e+02,6.220971850320253227e-05
1.245599480555555516e+02,4.401372615381850650e+00,1.999604362425893456e+01,1.723298961257934891e+01,3.161767917381041002e+02,7.045252232670182440e-05
1.245629772222222158e+02,4.405845483464255530e+00,2.000028566981128364e+01,1.070830349943162574e+01,3.156248888867291953e+02,4.231208321347188389e-05
1.245660069444444389e+02,4.410302077843478941e+00,2.000450584402306475e+01,1.143944585037234773e+01,3.143444984962392255e+02,3.334880913961507822e-05
1.245690363888888896e+02,4.414746272264808091e+00,2.000870974294235083e+01,1.052875329971264406e+01,3.138037621744477974e+02,2.389412504676559419e-05
1.245720658333333404e+02,4.419190466686137242e+00,2.001291364186163335e+01,1.395582613561385088e+01,3.129102685521201579e+02,2.255571620841754428e-05
1.245750950000000046e+02,4.423634253607518829e+00,2.001711715531430258e+01,1.032127080472313629e+01,3.117951892659210102e+02,4.180482976582929039e-05
1.245781247222222277e+02,4.428078855528795543e+00,2.002132143970020195e+01,1.142659535947614025e+01,3.112308043476494390e+02,5.718895672390997661e-05
1.245811538888888919e+02,4.432519982000000525e+00,2.002552166669999778e+01,1.033230542325973644e+01,3.101263425642856078e+02,6.595904828971091731e-05
1.245841836111111149e+02,4.436933681333333546e+00,2.002968777713333282e+01,1.189274997711011039e+01,3.092105646428418595e+02,4.144217980502759775e-05
1.245872130555555515e+02,4.441346976000000168e+00,2.003385350559999978e+01,1.581079172769078589e+01,3.088755579808190532e+02,7.544738241178151937e-05
1.245902425000000022e+02,4.445760270666666791e+00,2.003801923406666674e+01,1.783571269798959591e+01,3.077608591660365960e+02,5.094209949043593076e-05
1.245932716666666664e+02,4.450173160666666128e+00,2.004218458056666563e+01,1.912082566897076319e+01,3.070772202047194810e+02,1.642395645073355679e-05
1.245963013888888895e+02,4.454586860000000037e+00,2.004635069100000067e+01,2.537351024753187545e+01,3.065559307070842578e+02,5.282158160713832637e-05
1.245993305555555537e+02,4.458983812833829496e+00,2.005049436281424136e+01,2.465658808936638735e+01,3.055096359218003954e+02,4.618172465883467199e-05
1.246023602777777768e+02,4.463370245238312606e+00,2.005462338998520622e+01,2.534864568930352391e+01,3.051447646952010473e+02,4.156366437436543330e-05
1.246053897222222275e+02,4.467756275476077121e+00,2.005875203858945710e+01,1.606428709951389777e+01,3.047252617970778488e+02,3.621526482632018653e-05
1.246084186111111052e+02,4.472141501380403561e+00,2.006287993006027648e+01,1.249252836927158583e+01,3.039513003263389237e+02,3.887288164498285301e-05
1.246114483333333283e+02,4.476527933784887558e+00,2.006700895723124489e+01,1.147597624969582242e+01,3.034660252866885344e+02,4.490074520469419041e-05
1.246144775000000067e+02,4.480911151074068677e+00,2.007113421382067742e+01,1.037531697702406319e+01,3.031069729296424384e+02,5.019736891562627908e-05
1.246175072222222155e+02,4.485268497006706490e+00,2.007522688325444449e+01,1.038234077390035637e+01,3.020448085155890681e+02,2.199531078820142008e-05
1.246205363888888940e+02,4.489625043939447835e+00,2.007931880222164267e+01,1.038847656075159875e+01,3.012653552051917814e+02,5.841980106200759105e-05
1.246235661111111170e+02,4.493982389872084759e+00,2.008341147165540974e+01,1.008831826908993179e+01,3.006784258321742982e+02,3.087656532211097604e-05
1.246265952777777812e+02,4.498338936804826105e+00,2.008750339062260792e+01,1.277678518613182312e+01,3.001462715137120654e+02,7.787074595381122445e-05
1.246296250000000043e+02,4.502696282737463029e+00,2.009159606005637499e+01,1.405617039681321323e+01,2.992220104199045068e+02,6.564588646830026714e-05
1.246326544444444409e+02,4.507037377000000511e+00,2.009566774631666775e+01,1.653159917575369775e+01,2.988096921465210016e+02,5.521463927774362626e-05
1.246356838888888916e+02,4.511367059000000346e+00,2.009972459655000065e+01,1.733773898315429562e+01,2.982958139408190732e+02,4.619022923482212710e-05
1.246387130555555558e+02,4.515696344000000195e+00,2.010378107480000054e+01,1.409198426977741647e+01,2.974901188278765289e+02,4.434667042148464968e-05
1.246417427777777789e+02,4.520026423000000015e+00,2.010783829701666647e+01,1.416458623758950175e+01,2.968902225531721797e+02,3.608808754333517468e-05
1.246447719444444431e+02,4.524355707999999865e+00,2.011189477526666636e+01,1.288360383860712588e+01,2.967103569103182963e+02,3.634595544859737419e-05
1.246478016666666662e+02,4.528683319121963535e+00,2.011594921024151006e+01,2.192118202208838085e+01,2.958761722306289812e+02,4.975270385729601560e-05
1.246508311111111169e+02,4.532982100228893252e+00,2.011997116075115244e+01,2.342885917727151579e+01,2.948336931249698978e+02,2.695124798367292329e-05
1.246538605555555534e+02,4.537280881335822968e+00,2.012399311126079127e+01,2.107884013365912423e+01,2.945295712886390334e+02,4.284168223370049409e-05
1.246568900000000042e+02,4.541579662442752685e+00,2.012801506177043365e+01,2.218922072407564272e+01,2.938758043164279457e+02,3.195756631441276256e-05
1.246599194444444407e+02,4.545878443549681514e+00,2.013203701228007603e+01,1.588364672657042931e+01,2.928972234772178922e+02,4.361634807298518592e-05
1.246629488888888915e+02,4.550177224656611230e+00,2.013605896278971841e+01,2.344079540061950340e+01,2.924270031737648878e+02,5.008833629658279073e-05
1.246659786111111146e+02,4.554460630595134063e+00,2.014006172791011906e+01,3.175991093479033012e+01,2.919048603903778485e+02,3.627536794910259739e-05
1.246690077777777788e+02,4.558731756151270353e+00,2.014404950517936044e+01,3.668711405947940563e+01,2.913634764766224521e+02,4.091496708389995529e-05
1.246720366666666706e+02,4.563002490040688919e+00,2.014803691676522135e+01,3.839429451243083236e+01,2.904889222753893137e+02,2.750546511902650674e-05
1.246750663888888937e+02,4.567274398930260659e+00,2.015202542540122721e+01,3.480955572700500511e+01,2.896890247773154101e+02,5.091020500475216610e-05
1.246780958333333302e+02,4.571545916153114675e+00,2.015601356835384905e+01,3.481214186350505457e+01,2.895242668863750168e+02,3.427741616658375585e-05
1.246811252777777810e+02,4.575815204000000413e+00,2.015999914753333400e+01,2.408224527708124896e+01,2.888881835996074869e+02,3.682758621792842589e-05
1.246841547222222175e+02,4.580057638000000431e+00,2.016395384489999998e+01,1.560545417452107841e+01,2.878472634327496849e+02,4.110254733449186429e-05
1.246871841666666683e+02,4.584300072000000448e+00,2.016790854226666596e+01,9.438167105038964166e+00,2.871013012870649845e+02,5.881504941122957551e-05
1.246902133333333325e+02,4.588542117000000253e+00,2.017186287701666814e+01,9.441558524767543759e+00,2.865855935839095991e+02,5.090563829302692127e-05
1.246932430555555555e+02,4.592784940000000482e+00,2.017581793700000148e+01,9.442510228157033225e+00,2.860276653417706711e+02,6.453146601140659702e-05
1.246962725000000063e+02,4.597027374000000499e+00,2.017977263436666746e+01,9.444607652346274307e+00,2.852801237884065699e+02,7.483291440937697096e-05
1.246993019444444428e+02,4.601253082666667105e+00,2.018370851573333269e+01,9.448144495646154439e+00,2.844786569551522462e+02,7.159160687988022479e-05
1.247023311111111070e+02,4.605466047666666896e+00,2.018763013548333518e+01,9.452000867525732986e+00,2.838547586386303010e+02,7.974125758264315688e-05
1.247053605555555578e+02,4.609679399000000011e+00,2.019155211485000123e+01,9.455288040161130780e+00,2.836195252227226433e+02,7.437272383699535937e-05
1.247083899999999943e+02,4.613892750333334014e+00,2.019547409421666728e+01,9.457349867502820473e+00,2.829754784029570942e+02,4.300445162322590796e-05
1.247114194444444450e+02,4.618106101666667129e+00,2.019939607358333333e+01,9.460338277816772390e+00,2.822938510210971117e+02,7.136626380782601494e-05
1.247144488888888958e+02,4.622317317000000259e+00,2.020331571669999704e+01,9.465673479080185970e+00,2.814020864532550377e+02,3.536369614097377098e-05
1.247174786111111047e+02,4.626501969333333797e+00,2.020720624359999817e+01,9.471349867820741508e+00,2.808824830758833855e+02,3.412486256233260903e-05
1.247205080555555554e+02,4.630686238000000010e+00,2.021109641379999999e+01,9.475837261676787193e+00,2.804894492867884992e+02,5.200334057331535494e-05
1.247235375000000062e+02,4.634870506666667112e+00,2.021498658399999826e+01,9.477982376416528965e+00,2.798796973527111049e+02,6.192126775414567028e-05
1.247265669444444427e+02,4.639054775333333325e+00,2.021887675420000008e+01,9.478170829137157583e+00,2.793972454882780312e+02,8.265442433889405864e-05
1.247295963888888934e+02,4.643239044000000426e+00,2.022276692439999835e+01,9.479703558921793061e+00,2.785503872499954241e+02,7.306878000606887528e-05
1.247326258333333300e+02,4.647407717666666827e+00,2.022663921233333184e+01,9.483140745004012828e+00,2.782460661013954564e+02,7.166615204318385764e-05
1.247356552777777807e+02,4.651564721333333985e+00,2.023049811866666658e+01,9.487105464140567435e+00,2.778184634883456283e+02,3.085118531367818021e-05
1.247386844444444449e+02,4.655721343833334025e+00,2.023435667116666536e+01,8.553710489590960364e+00,2.772695942186518323e+02,3.081605723751291764e-05
1.247417141666666680e+02,4.659878728666667413e+00,2.023821593133333252e+01,9.492500470956168002e+00,2.764579258749097903e+02,2.350617787831293118e-05
1.247447433333333322e+02,4.664035351166667454e+00,2.024207448383333130e+01,9.495256431579589318e+00,2.756311355859019727e+02,9.825736947724215804e-06
1.247477730555555553e+02,4.668190688000000144e+00,2.024593159359999817e+01,9.500834924697869610e+00,2.751600069748060946e+02,1.104207823504996949e-05
1.247508022222222195e+02,4.672318230500000169e+00,2.024975961210000008e+01,8.988986118318578633e+00,2.744628993554943008e+02,9.636219083271159851e-06
1.247538319444444426e+02,4.676446530000000656e+00,2.025358833266666636e+01,8.575082250436143028e+00,2.738655785742192847e+02,2.383113211156029419e-05
1.247568613888888933e+02,4.680574451000000025e+00,2.025741670220000046e+01,8.417759560106711447e+00,2.729797907224793221e+02,9.878380600763805267e-06
1.247598908333333299e+02,4.684702372000000281e+00,2.026124507173333456e+01,7.733278827427660040e+00,2.721590237111137753e+02,2.144735921240438254e-05
1.247629199999999940e+02,4.688829914500000307e+00,2.026507309023333292e+01,8.579799513181056270e+00,2.717099526383290140e+02,1.755584640119634370e-05
1.247659497222222171e+02,4.692942704000000020e+00,2.026888464640000009e+01,8.278067732330351092e+00,2.713949951361433364e+02,3.901548332224900195e-05
1.247689786111111090e+02,4.697042608000000286e+00,2.027268214613333441e+01,8.126102782230532284e+00,2.710848988653606284e+02,4.851968728261441319e-05
1.247720083333333321e+02,4.701143639999999735e+00,2.027648069066666636e+01,7.738404586088471149e+00,2.705732010292966265e+02,5.176899658840454981e-05
1.247750374999999963e+02,4.705243920000000024e+00,2.028027853866666774e+01,7.820092660487157232e+00,2.699479672621577606e+02,6.664169506502632865e-05
1.247780672222222194e+02,4.709344952000000362e+00,2.028407708319999969e+01,8.593340286555708474e+00,2.692543404904993167e+02,3.830501635519215043e-05
1.247810966666666701e+02,4.713443653368964981e+00,2.028787331261631621e+01,8.598383499909294514e+00,2.683684737208493516e+02,3.427366246229562017e-05
1.247841261111111066e+02,4.717515227232451203e+00,2.029164224494039814e+01,8.603469233494751123e+00,2.677677686912958848e+02,5.070889433872925002e-05
1.247871555555555574e+02,4.721586801095937425e+00,2.029541117726447652e+01,7.757282588328288320e+00,2.674133339492854020e+02,6.438110860850958857e-05
1.247901849999999939e+02,4.725658374959423647e+00,2.029918010958855490e+01,7.759394645175114569e+00,2.668848828688522872e+02,7.638861712994129386e-05
1.247932144444444447e+02,4.729729948822909869e+00,2.030294904191263328e+01,7.760003278797355186e+00,2.666758488675437206e+02,8.745437143534643537e-05
1.247962441666666678e+02,4.733801896019778077e+00,2.030671831982009223e+01,7.762090113905451894e+00,2.658553850118139508e+02,1.020720241883208421e-04
1.247992730555555596e+02,4.737856274598141404e+00,2.031047021520374685e+01,7.765585369693602580e+00,2.651529637143612490e+02,9.837168257788884778e-05
1.248023024999999961e+02,4.741898764738442296e+00,2.031421024565009859e+01,8.154345235329964581e+00,2.643471187229566794e+02,1.207529597048361751e-04
1.248053319444444469e+02,4.745941254878743187e+00,2.031795027609644677e+01,7.771398161423017648e+00,2.638339872637644135e+02,9.670521578405154620e-05
1.248083613888888834e+02,4.749983745019044079e+00,2.032169030654279851e+01,7.772925624262803979e+00,2.631971219759412293e+02,7.079606804770908720e-05
1.248113911111111065e+02,4.754026605825963259e+00,2.032543067992243735e+01,7.774943238230638265e+00,2.629595831580044774e+02,6.682940591190057473e-05
1.248144202777777707e+02,4.758066980333333085e+00,2.032916856430000152e+01,7.566252386676151076e+00,2.625689040502763874e+02,3.908429998458972071e-05
1.248174499999999938e+02,4.762082574166666582e+00,2.033288076175000114e+01,7.784641350413330940e+00,2.621040317681753322e+02,4.653145266299081633e-05
1.248204791666666722e+02,4.766097431666666218e+00,2.033659227849999951e+01,7.788751364397521471e+00,2.615337375097710151e+02,4.091200534932098613e-05
1.248235088888888953e+02,4.770113025499999715e+00,2.034030447594999913e+01,7.790737919051113458e+00,2.608133922942756158e+02,5.463552702168143066e-05
1.248265386111111042e+02,4.774128619333333212e+00,2.034401667339999875e+01,7.791212661239670823e+00,2.600527765352082952e+02,5.700532101878856496e-05
1.248295677777777826e+02,4.778143476833332848e+00,2.034772819015000067e+01,7.165074906391843967e+00,2.592828569531901053e+02,4.431412611045652605e-05
1.248325969444444468e+02,4.782141977291924029e+00,2.035142406546979998e+01,7.795887064879356565e+00,2.587370130618829762e+02,4.586807878435216558e-05
1.248356263888888833e+02,4.786128120810952957e+00,2.035510811274949461e+01,7.799370242889049898e+00,2.584683017208518550e+02,4.862535445896508488e-05
1.248386558333333340e+02,4.790114264329981886e+00,2.035879216002918923e+01,7.801944875095243148e+00,2.578123057949188137e+02,5.336459317587941345e-05
1.248416852777777848e+02,4.794100407849010814e+00,2.036247620730888030e+01,7.739130924609891160e+00,2.573753372952238010e+02,6.219345649897458641e-05
1.248447147222222213e+02,4.798086551368040631e+00,2.036616025458857493e+01,7.728473431857989517e+00,2.569600379121159790e+02,5.826599180602832915e-05
1.248477441666666721e+02,4.802071034804552774e+00,2.036984265285733642e+01,7.809616954295682589e+00,2.566256235081118575e+02,6.096891912826259114e-05
1.248507736111111086e+02,4.806029912289074169e+00,2.037349961594783565e+01,7.813935089092130859e+00,2.561096558123216482e+02,4.443159079257264128e-05
1.248538030555555594e+02,4.809988789773594675e+00,2.037715657903833488e+01,7.543457045261454219e+00,2.557791916946021331e+02,3.956200230524041528e-05
1.248568324999999959e+02,4.813947667258116070e+00,2.038081354212883411e+01,7.177540254289971777e+00,2.552896146035020024e+02,4.642536258719050040e-05
1.248598619444444466e+02,4.817906544742637465e+00,2.038447050521933335e+01,7.818428508253966847e+00,2.546981334774806101e+02,5.169698141909153072e-05
1.248628913888888832e+02,4.821865422227158859e+00,2.038812746830983258e+01,7.047508567124144641e+00,2.542242546281818818e+02,2.752007711156720019e-05
1.248659205555555616e+02,4.825807672999999909e+00,2.039176925544999719e+01,7.533634562745385566e+00,2.535724061917416634e+02,4.610236617569093824e-05
1.248689499999999981e+02,4.829737468333333616e+00,2.039539968108333312e+01,7.827483672038034079e+00,2.528209443486038026e+02,4.763840464412978133e-05
1.248719797222222212e+02,4.833667624000000274e+00,2.039903043959999707e+01,7.829389529879992260e+00,2.522755102520087860e+02,4.727460077064199646e-05
1.248750088888888854e+02,4.837597059000000144e+00,2.040266053234999788e+01,7.057293556983024629e+00,2.518530963947365251e+02,3.350904222337922604e-05
1.248780386111111085e+02,4.841527214666666801e+00,2.040629129086666538e+01,7.060031111216922284e+00,2.512136195246514490e+02,4.603212532060932719e-05
1.248810677777777727e+02,4.845455077137359901e+00,2.040991987398959751e+01,7.064262366262855863e+00,2.507078591074481722e+02,3.424194135762223708e-05
1.248840972222222234e+02,4.849357606962550804e+00,2.041352412475362854e+01,7.068410761660382846e+00,2.503034142724503965e+02,3.274568687079416852e-05
1.248871269444444465e+02,4.853260494621029153e+00,2.041712870600094831e+01,7.340786913545708892e+00,2.497333596533198374e+02,4.886898046924636736e-05
1.248901563888888830e+02,4.857163024446220945e+00,2.042073295676497935e+01,7.073179718690683515e+00,2.492405803948605580e+02,2.561900404553190452e-05
1.248931858333333338e+02,4.861065554271411848e+00,2.042433720752901039e+01,7.073248553245125692e+00,2.488231221854859427e+02,2.139536695871563945e-05
1.248962149999999980e+02,4.864967726263317083e+00,2.042794112780974913e+01,7.074195986932818592e+00,2.484620084529830137e+02,4.807029897452963469e-05
1.248992444444444487e+02,4.868854083339073213e+00,2.043153122744547190e+01,7.077264079288617893e+00,2.480806237777188983e+02,4.991858963659368643e-05
1.249022738888888853e+02,4.872727531510094856e+00,2.043511003181146179e+01,6.683785891761716336e+00,2.474931839998279486e+02,4.459594900955740995e-05
1.249053036111111084e+02,4.876601334847830316e+00,2.043868916432749572e+01,6.740997354540525066e+00,2.471223828423534030e+02,4.910869905605181257e-05
1.249083327777777725e+02,4.880474427852139030e+00,2.044226764054344159e+01,7.083193184196006520e+00,2.465676847650727836e+02,4.461293456344849243e-05
1.249113624999999956e+02,4.884348231189874490e+00,2.044584677305947551e+01,7.086076843870832143e+00,2.460606138524452149e+02,5.047302099418084318e-05
1.249143916666666598e+02,4.888219836666666929e+00,2.044942387083333202e+01,7.089691595843465421e+00,2.454861791741948025e+02,5.721831864803559036e-05
1.249174213888888829e+02,4.892066372000000385e+00,2.045297773500000105e+01,5.753126421010080982e+00,2.450867289347476117e+02,7.101126488033587423e-05
1.249204505555555613e+02,4.895912201999999880e+00,2.045653094749999923e+01,5.756139421788373234e+00,2.444813005323555046e+02,7.673582564430488106e-05
1.249234802777777844e+02,4.899758737333333336e+00,2.046008481166666471e+01,6.199920050046827669e+00,2.443109826371048428e+02,7.622950785690261414e-05
1.249265094444444486e+02,4.903604567333332831e+00,2.046363802416666644e+01,6.367344556909247721e+00,2.440148219826475042e+02,6.138784200727794786e-05
1.249295388888888851e+02,4.907450749999999751e+00,2.046719156249999827e+01,6.397337194245417358e+00,2.432994763229530975e+02,8.127422130328515373e-05
1.249325680555555493e+02,4.911280499725195092e+00,2.047073120724593664e+01,6.399688090916471950e+00,2.426243212069791753e+02,9.812800927040740554e-05
1.249355977777777724e+02,4.915097949228131036e+00,2.047426053020305403e+01,6.803229289423383008e+00,2.423165010683517551e+02,9.824511228447203610e-05
1.249386269444444508e+02,4.918914698731159163e+00,2.047778920599359154e+01,7.106846427936690525e+00,2.413083140319513973e+02,8.797020811215499085e-05
1.249416566666666597e+02,4.922732148234095106e+00,2.048131852895071248e+01,6.453483610944815041e+00,2.411426539795064912e+02,8.823062695605278895e-05
1.249446858333333381e+02,4.926548897737123234e+00,2.048484720474124998e+01,7.113351646380215776e+00,2.402558447900796068e+02,7.142615857793336740e-05
1.249477155555555612e+02,4.930364944810539996e+00,2.048837527486292842e+01,7.118578236483355859e+00,2.395232519105341567e+02,6.721997363771971810e-05
1.249507449999999977e+02,4.934154780304008447e+00,2.049187991841926149e+01,7.123032878389298439e+00,2.389683611232994735e+02,4.871924203512985216e-05
1.249537744444444485e+02,4.937944615797476011e+00,2.049538456197559455e+01,6.889997516151479928e+00,2.383010576704502625e+02,5.018080358403149456e-05
1.249568038888888850e+02,4.941734451290944463e+00,2.049888920553192762e+01,6.425632116983390318e+00,2.380139621890303374e+02,4.651053292312673704e-05
1.249598327777777769e+02,4.945523591784321660e+00,2.050239320638817730e+01,5.805258668579750037e+00,2.374767424941752267e+02,3.230409181308430377e-05
1.249628625000000000e+02,4.949313774777834851e+00,2.050589817129455383e+01,6.426884214356434200e+00,2.370645841971447680e+02,4.192829150972422601e-05
1.249658919444444507e+02,4.953088619999999942e+00,2.050938982326666604e+01,6.428410517569344229e+00,2.367366003847720606e+02,4.065415081142184346e-05
1.249689213888888872e+02,4.956851190000000074e+00,2.051287083669999944e+01,6.431005329752935040e+00,2.364306832618066210e+02,4.197750314420040416e-05
1.249719508333333380e+02,4.960613760000000205e+00,2.051635185013333285e+01,6.432960683127648238e+00,2.358083339993699781e+02,6.116150197520645721e-05
1.249749805555555611e+02,4.964376675000000461e+00,2.051983318275000201e+01,6.434389741630909043e+00,2.352564570406105702e+02,4.052649040909589862e-05
1.249780097222222253e+02,4.968138900000000469e+00,2.052331387699999965e+01,5.876735579332747150e+00,2.344353254731408356e+02,1.442107477668537063e-05
1.249810394444444483e+02,4.971900409666667464e+00,2.052679408535000150e+01,6.440299892242059343e+00,2.339206414538236061e+02,2.876057708594237600e-05
1.249840688888888849e+02,4.975633897000000694e+00,2.053025183265000209e+01,6.444145965572968926e+00,2.335969089355204744e+02,1.245299515892192976e-05
1.249870983333333356e+02,4.979367384333333924e+00,2.053370957994999912e+01,6.020573893219161477e+00,2.331419131638906492e+02,3.110472137739050638e-05
1.249901277777777722e+02,4.983100871666667153e+00,2.053716732724999972e+01,6.354496848646384421e+00,2.325260708098218458e+02,3.828458221829457333e-05
1.249931569444444506e+02,4.986834016666667146e+00,2.054062475749999805e+01,6.428092368870474083e+00,2.322359658222699181e+02,4.782378821513287191e-05
1.249961863888888871e+02,4.990567504000000376e+00,2.054408250479999865e+01,6.451021495858022092e+00,2.319458047986892666e+02,5.244170117873971933e-05
1.249992158333333379e+02,4.994286086333333152e+00,2.054752773189999715e+01,5.815154887878388301e+00,2.316745771806217249e+02,5.723668107202582213e-05
1.250022452777777744e+02,4.997992308666666439e+00,2.055096257659999992e+01,6.187868628043800889e+00,2.309882790046709715e+02,7.169569498052070708e-05
1.250052747222222251e+02,5.001698530999999726e+00,2.055439742129999914e+01,5.819473512591404329e+00,2.303467175567214724e+02,6.561957484481824060e-05
1.250083041666666617e+02,5.005404753333333012e+00,2.055783226599999836e+01,5.821434250400630006e+00,2.297025247665318943e+02,5.426497518431496017e-05
1.250113336111111124e+02,5.009110975666666299e+00,2.056126711070000113e+01,5.822970620283332899e+00,2.290190036522306798e+02,4.601762502862064670e-05
1.250143630555555490e+02,5.012815885999999388e+00,2.056470094680000216e+01,6.463637430003315920e+00,2.286606620317517695e+02,3.735093825043527812e-05
1.250173924999999997e+02,5.016493025666666661e+00,2.056811343420000071e+01,6.143207491974027157e+00,2.287594156835512820e+02,3.348793743803128058e-05
1.250204219444444504e+02,5.020170165333333046e+00,2.057152592160000282e+01,5.831192774543826118e+00,2.283638167037882738e+02,4.902334153681691612e-05
1.250234513888888870e+02,5.023847304999999430e+00,2.057493840900000137e+01,5.749370736808263160e+00,2.279797037109471773e+02,5.633506097887115146e-05
1.250264805555555512e+02,5.027524107499999673e+00,2.057835058350000068e+01,5.810180456285127804e+00,2.274670514673704815e+02,3.891140126305012473e-05
1.250295100000000019e+02,5.031201247166666057e+00,2.058176307090000279e+01,5.835243758161069216e+00,2.266985254103189220e+02,5.184962075251230395e-05
1.250325394444444385e+02,5.034863569333333011e+00,2.058516350673333406e+01,6.095100996168762109e+00,2.261413633178608791e+02,4.795688650084127443e-05
1.250355691666666615e+02,5.038513778666666276e+00,2.058855412946666874e+01,5.259369163743075504e+00,2.256602521248685775e+02,2.893949722477986891e-05
1.250385983333333400e+02,5.042163318666665894e+00,2.059194413046666838e+01,5.339963096919545293e+00,2.253970329295812576e+02,3.776770827286335912e-05
1.250416280555555488e+02,5.045813528000000048e+00,2.059533475319999951e+01,5.841317699660129925e+00,2.250288719490033600e+02,4.334137069883860666e-05
1.250446574999999996e+02,5.049463402666666489e+00,2.059872506506666667e+01,5.844310328544919386e+00,2.248542065268149770e+02,4.953052276752579618e-05
1.250476869444444503e+02,5.053112132333333228e+00,2.060211447620000058e+01,5.847854418726829095e+00,2.240772791114098652e+02,7.492951007896418790e-05
1.250507163888888869e+02,5.056734741999999727e+00,2.060548333959999923e+01,5.656235348072063296e+00,2.236732090478363659e+02,7.349070022552250622e-05
1.250537458333333376e+02,5.060357351666666226e+00,2.060885220300000142e+01,5.272223391845458629e+00,2.231554137009431713e+02,8.666735798027536207e-05
1.250567750000000018e+02,5.063979629166666996e+00,2.061222075750000116e+01,5.833234845929582413e+00,2.232896303738510539e+02,8.692916874664140996e-05
1.250598044444444383e+02,5.067602238833333494e+00,2.061558962089999980e+01,5.728012361961090093e+00,2.234742029609326153e+02,7.997923828976827602e-05
1.250628338888888891e+02,5.071224848499999993e+00,2.061895848429999845e+01,5.272395657493485821e+00,2.231238861164592890e+02,6.571221915479638523e-05
1.250658633333333398e+02,5.074832725919625531e+00,2.062231575836884900e+01,5.519209348151269623e+00,2.226891768752254563e+02,6.298989177259241908e-05
1.250688927777777764e+02,5.078428071054436721e+00,2.062566317373804381e+01,5.275086781011066428e+00,2.221696118093950645e+02,6.525548080599249761e-05
1.250719222222222271e+02,5.082023416189247023e+00,2.062901058910723862e+01,5.215116408765568146e+00,2.219974998665422845e+02,5.883852732729588528e-05
1.250749519444444502e+02,5.085619090990767255e+00,2.063235831140980636e+01,5.149780307748633490e+00,2.221546035571087145e+02,4.976343363852990775e-05
1.250779811111111144e+02,5.089214106458868514e+00,2.063570541984562468e+01,5.275440587961155003e+00,2.219659545997933492e+02,6.445950292756752584e-05
1.250810108333333375e+02,5.092808650536634119e+00,2.063905233649956372e+01,5.277878679812617158e+00,2.217449191243233031e+02,7.332293146422450480e-05
1.250840400000000017e+02,5.096374585072319441e+00,2.064237872456644141e+01,5.281371706630830332e+00,2.213100066463834992e+02,7.016208166065967633e-05
1.250870697222222248e+02,5.099941173607920319e+00,2.064570572269990478e+01,5.282144340438863495e+00,2.209460031813786998e+02,6.538667012523076503e-05
1.250900986111111166e+02,5.103506781143647864e+00,2.064903180573348962e+01,5.284328991434456668e+00,2.211546418720226654e+02,4.799847893963110856e-05
1.250931283333333397e+02,5.107073369679248742e+00,2.065235880386695300e+01,5.299955248724991463e+00,2.186917588842795794e+02,2.183865035793455944e-05
1.250961575000000039e+02,5.110639304214934064e+00,2.065568519193383068e+01,5.305901192203726247e+00,2.144759303303397076e+02,5.630387684559285820e-05
1.250991872222222270e+02,5.114190268999999844e+00,2.065900115584999952e+01,5.301529222445738654e+00,2.150313353883502998e+02,6.528523641495759342e-05
