time_hrs,B_in_out,B_squash,B_left_right
58.000000,8.09871,-6.84445,21.92597
58.016667,13.77007,-7.87731,22.44007
58.033333,5.64678,-5.38791,15.83060
58.050000,-7.20880,-0.11207,-16.47106
58.066667,-16.16410,5.02651,-25.86710
58.083333,-7.13492,6.73217,-1.76009
58.100000,6.23159,3.87458,1.91030
58.116667,5.84187,-2.64845,-1.26052
58.133333,2.43230,-3.71277,6.18941
58.150000,2.63802,-2.02364,4.94859
58.166667,2.51977,-1.32271,1.43482
58.183333,-0.68760,2.55370,-2.22168
58.200000,-2.48111,2.85431,-2.71822
58.216667,-1.56220,0.13195,4.53996
58.233333,-5.51771,-2.56735,1.40871
58.250000,-6.49906,-5.20877,-6.11708
58.266667,3.77232,1.67807,-3.14591
58.283333,10.22664,5.87252,0.81654
58.300000,3.71559,-1.61569,3.04306
58.316667,-1.34048,-1.75726,3.27677
58.333333,0.27505,2.24187,1.40914
58.350000,-3.45023,0.63484,-0.01022
58.366667,-6.51359,-0.11654,-3.09407
58.383333,-1.19701,0.59901,-3.00642
58.400000,1.17841,0.55973,-1.40881
58.416667,-0.24213,-3.34153,-0.30795
58.433333,-0.37588,-6.66652,0.76803
58.450000,3.37857,-1.49625,-1.35715
58.466667,10.07922,5.51304,5.54162
58.483333,5.33225,5.11528,9.18244
58.500000,-7.05676,1.87203,-5.60635
58.516667,-9.56943,4.07554,-7.62305
58.533333,-4.98770,2.00768,3.02384
58.550000,-1.36789,-7.72054,3.12541
58.566667,1.16929,-8.67170,-0.14743
58.583333,5.93235,-3.01499,-5.29752
58.600000,7.37183,1.74392,-6.16856
58.616667,3.10375,8.04946,1.69380
58.633333,1.80180,6.78399,4.17907
58.650000,-5.30970,-2.66802,4.39176
58.666667,-16.83669,-7.77211,4.02624
58.683333,-8.26438,-3.95845,-2.41298
58.700000,14.53510,6.63829,-2.47268
58.716667,19.63102,9.14234,1.58619
58.733333,2.80698,-1.57263,-1.41727
58.750000,-10.50283,-5.45316,-0.83224
58.766667,-11.94581,-2.80833,0.57129
58.783333,-6.10984,-4.09456,-5.06373
58.800000,4.60561,-1.28023,-2.26656
58.816667,6.81709,2.76475,4.23418
58.833333,2.07629,3.44207,1.61575
58.850000,0.53372,4.58203,2.22658
58.866667,-0.58922,1.93991,4.22827
58.883333,0.56091,-2.37779,-1.36831
58.900000,1.24300,-3.29220,-5.02427
58.916667,-2.51653,-3.22735,-3.55303
58.933333,-2.48577,-1.06842,-0.66524
58.950000,0.35673,2.32759,3.42847
58.966667,-1.81122,2.05950,5.09984
58.983333,-2.52642,0.13145,1.51575
59.000000,2.45667,-0.45083,-2.68554
59.016667,4.27258,-0.69299,-3.10591
59.033333,2.41574,0.48966,-3.66419
59.050000,0.40188,1.97199,-2.61856
59.066667,-1.84271,0.40004,3.48682
59.083333,-1.32278,-1.79912,5.51830
59.100000,-1.14328,-1.32934,2.26789
59.116667,-2.56599,-0.20663,-1.63127
59.133333,-1.02351,-0.58695,-2.67019
59.150000,1.41140,-0.62142,1.77098
59.166667,2.35197,0.42512,-0.62882
59.183333,1.55216,1.45309,-5.57848
59.200000,-0.02957,2.55311,0.97054
59.216667,-0.55486,1.58586,4.61353
59.233333,-0.39782,-1.67097,-0.00862
59.250000,0.08590,-2.27758,-1.72024
59.266667,-0.86484,-0.49973,-0.90684
59.283333,-1.38913,-0.30709,0.21786
59.300000,0.42091,-0.71313,1.43754
59.316667,0.42571,-1.18638,0.80199
59.333333,-0.36727,-0.49225,-0.29643
59.350000,0.75704,3.22158,-0.26657
59.366667,2.10368,3.55338,-0.48017
59.383333,1.01145,-0.01295,-0.11471
59.400000,-0.65039,-0.69675,0.74363
59.416667,0.15601,-1.28163,0.38965
59.433333,-2.12515,-2.45838,-1.74521
59.450000,-3.84195,-1.81252,-1.93424
59.466667,-2.51994,-0.21218,0.66377
59.483333,-4.05306,2.06211,-2.42194
59.500000,5.01433,1.27116,-0.68996
59.516667,16.43415,0.61467,9.66958
59.533333,7.44518,0.29766,8.44828
59.550000,-7.27510,-2.34712,-1.01423
59.566667,-15.29688,0.97067,-13.22572
59.583333,-12.10115,1.54931,-17.94811
59.600000,1.52580,-1.41678,1.15694
59.616667,8.90030,1.92790,17.68191
59.633333,10.65249,-1.24549,12.95414
59.650000,6.06435,-2.66123,2.58177
59.666667,-4.48072,3.06541,-5.99905
59.683333,-4.61253,-0.54836,-11.40606
59.700000,-1.11290,-3.48528,-12.22136
59.716667,-3.20465,-0.14036,-3.91105
59.733333,-3.48855,2.36557,14.55338
59.750000,-0.35318,4.18134,18.84385
59.766667,4.58584,1.44956,-1.13232
59.783333,4.98236,-3.84010,-11.87218
59.800000,0.12276,-4.81214,-5.60067
59.816667,-1.49861,-0.13375,-3.07228
59.833333,-1.35225,3.89595,0.20573
59.850000,-1.80271,2.66846,4.26010
59.866667,-0.15129,0.06793,3.26080
59.883333,1.45907,-2.48981,3.36164
59.900000,0.22621,-2.21065,0.92582
59.916667,-1.28832,0.31094,-3.49429
59.933333,-0.09466,-0.16253,-3.79615
59.950000,1.12656,1.45828,-2.37461
59.966667,0.19405,3.50561,-0.00153
59.983333,-1.91721,0.48203,0.92039
60.000000,-1.38998,-2.55519,1.56986
60.016667,4.26054,-4.13931,5.52311
60.033333,4.19475,-0.45541,4.61780
60.050000,-2.95034,4.65405,-3.31156
60.066667,-2.68947,0.08219,-6.70397
60.083333,-1.03425,-3.75480,-3.24861
60.100000,-2.91668,-0.46072,-1.17847
60.116667,1.26068,3.35505,1.90793
60.133333,2.06934,5.50183,5.93938
60.150000,-1.05362,0.04191,1.59000
60.166667,2.74641,-6.65275,-2.15625
60.183333,3.43829,-3.67893,0.41726
60.200000,-0.31030,1.52640,-0.12886
60.216667,-1.83308,2.48051,-1.55437
60.233333,-2.71880,0.18513,-1.47184
60.250000,-2.11567,-1.09826,-0.89321
60.266667,-1.69821,1.14050,0.98021
60.283333,0.21575,1.99092,0.67787
60.300000,3.13053,1.23628,-0.24179
60.316667,2.86500,0.02495,1.89994
60.333333,1.52228,-2.71845,2.98280
60.350000,-1.19182,-2.39056,-0.92402
60.366667,-2.33133,0.42848,-4.33494
60.383333,-0.62394,-0.67166,-2.82543
60.400000,0.71814,-1.55474,-0.27124
60.416667,1.98163,1.86438,1.27159
60.433333,-0.67815,3.19218,4.26403
60.450000,-4.21399,3.52294,6.98791
60.466667,-1.48162,1.70023,1.70820
60.483333,2.42132,-4.03573,-5.94921
60.500000,2.51830,-3.12679,-8.01291
60.516667,3.23798,-1.65150,-8.13739
60.533333,1.13643,-1.55788,-1.11332
60.550000,-7.85260,1.08001,6.72041
60.566667,-4.77819,-1.67344,8.85175
60.583333,5.56122,2.11505,11.53472
60.600000,5.99944,5.47081,5.44251
60.616667,7.56976,0.91359,-6.47049
60.633333,-3.26201,4.39623,-17.81149
60.650000,-16.35369,-2.14680,-18.04081
60.666667,-2.20082,-10.98121,5.15977
60.683333,8.40297,-1.87932,17.13991
60.700000,2.95453,1.94913,9.53125
60.716667,-2.50524,-0.18373,6.64258
60.733333,-1.90477,3.83761,-3.89013
60.750000,4.32101,8.14152,-14.67092
60.766667,6.90062,1.34705,-7.42392
60.783333,4.47875,-4.98720,2.52131
60.800000,-9.97477,-2.39609,6.22296
60.816667,-11.80162,-10.27768,3.81443
60.833333,4.35793,-0.90515,0.84987
60.850000,-1.16633,15.20242,3.14330
60.866667,-2.40577,-3.17210,-1.09555
60.883333,11.95986,-4.70669,-6.69775
60.900000,11.33114,7.03920,-3.76742
60.916667,-3.32252,-0.86855,-0.13754
60.933333,-16.81126,0.72087,4.95491
60.950000,-4.47711,-2.57777,6.10719
60.966667,9.22174,-8.74537,-0.13269
60.983333,-1.44529,1.37313,-4.14035
61.000000,-0.71842,4.02793,-4.14929
61.016667,8.41176,2.39197,0.14767
61.033333,2.35883,4.52725,2.98914
61.050000,-6.51649,0.13207,0.39302
61.066667,-7.02562,-4.44536,-0.70735
61.083333,0.26728,-2.26677,-1.14500
61.100000,4.64924,-0.16580,-0.19294
61.116667,2.11519,-0.50005,3.17815
61.133333,1.04201,1.73711,2.36186
61.150000,-0.84165,0.34822,0.12261
61.166667,-1.42231,-2.60268,-2.18869
61.183333,3.22384,1.34879,-5.46082
61.200000,-0.44311,3.85538,-2.94688
61.216667,-6.98621,2.63683,2.14300
61.233333,-1.19884,-1.95799,4.93459
61.250000,3.52059,-6.17052,4.97186
61.266667,1.89026,-1.04702,0.06638
61.283333,1.73662,3.66142,-4.45385
61.300000,-0.16208,2.16811,-4.12132
61.316667,-0.58859,-1.09058,-0.33877
61.333333,1.27195,-2.29210,2.49485
61.350000,-0.44421,0.98697,1.35503
61.366667,-2.38005,0.05578,0.35620
61.383333,-2.45429,-1.34599,0.13671
61.400000,-0.32427,2.91818,-0.88220
61.416667,2.22301,1.87735,-0.85872
61.433333,0.26704,-0.56683,0.33498
61.450000,0.63375,0.26397,0.94116
61.466667,4.09925,-3.20512,-0.00720
61.483333,-0.32229,-3.64937,-0.56503
61.500000,-4.45394,1.12250,-0.07273
61.516667,0.89815,0.43265,1.24067
61.533333,2.37212,-0.16621,1.67730
61.550000,-4.53325,5.61856,-3.90314
61.566667,-5.30899,6.45873,-7.26645
61.583333,3.13941,-3.14923,3.08521
61.600000,6.87353,-10.29277,12.29991
61.616667,1.38376,-3.64792,4.41775
61.633333,-2.25217,6.08123,-8.12122
61.650000,0.40902,3.70955,-8.34664
61.666667,1.18029,-1.87650,-0.85232
61.683333,-1.84713,-0.35096,0.74084
61.700000,-2.61650,1.01783,0.10239
61.716667,-2.89792,1.03876,4.77708
61.733333,-2.72190,1.03000,7.35664
61.750000,2.72734,-1.83427,2.72270
61.766667,6.17055,-3.11823,-4.39670
61.783333,1.98147,-0.84433,-6.64453
61.800000,-1.18865,1.51965,-4.01346
61.816667,-0.60242,0.88845,-1.70875
61.833333,-2.97260,0.07906,1.73938
61.850000,-1.56120,1.65379,4.38771
61.866667,6.27479,1.45842,2.39975
61.883333,1.13411,1.26641,0.92419
61.900000,-9.60339,-2.89942,0.37984
61.916667,-4.57495,-6.30286,-1.12005
61.933333,2.71208,3.98205,1.67603
61.950000,3.87642,6.02265,0.76578
61.966667,6.97308,-4.95593,-6.33228
61.983333,6.57729,-4.28658,-2.18505
62.000000,-1.95475,1.94725,2.33869
62.016667,-8.54947,2.96448,-1.69187
62.033333,-6.88748,1.58603,1.20556
62.050000,-3.33783,0.13280,1.40033
62.066667,2.43251,-0.06212,1.46328
62.083333,6.81761,-0.57029,7.63533
62.100000,3.03488,-0.74522,-0.64084
62.116667,1.27832,-0.43681,-7.88025
62.133333,1.57044,-1.36350,-2.30406
62.150000,-0.74917,-3.16497,-1.55807
62.166667,-3.80356,-0.26815,1.13178
62.183333,-7.14924,5.35464,2.22142
62.200000,1.48438,1.36207,-2.27504
62.216667,9.49271,-3.08760,2.17441
62.233333,-2.39904,3.78212,5.49973
62.250000,-8.79061,3.25870,1.08165
62.266667,-2.15505,-5.35445,-2.18519
62.283333,4.08479,-2.33924,-2.54419
62.300000,11.99375,-0.17349,0.46536
62.316667,7.23838,-1.04761,-2.09690
62.333333,-8.55003,4.61476,-6.12901
62.350000,-11.65331,-1.35234,2.02332
62.366667,-5.59659,-7.34738,2.90804
62.383333,1.86018,1.41024,0.25019
62.400000,9.07221,4.61475,8.62727
62.416667,7.39567,5.52984,-1.64134
62.433333,0.40820,7.30508,-8.92836
62.450000,-0.89269,-1.32562,4.81060
62.466667,-5.90881,-9.02317,4.51463
62.483333,-13.48682,-9.33360,5.18965
62.500000,1.45283,-8.26842,-4.90705
62.516667,14.87406,2.55035,-25.57143
62.533333,1.74399,16.86626,-6.11048
62.550000,-3.76282,9.29732,17.70492
62.566667,-0.24214,-4.12570,21.39052
62.583333,-2.12617,-3.32831,15.11261
62.600000,0.44425,-5.49445,-13.17203
62.616667,0.19998,-5.01248,-20.64081
62.633333,0.62371,-0.72619,-1.66615
62.650000,1.76478,-1.04250,-0.98010
62.666667,-3.54848,4.14632,-3.41415
62.683333,-1.29502,3.48672,2.44397
62.700000,-0.50354,5.73314,2.87094
62.716667,-1.42062,8.50071,5.40730
62.733333,5.87006,-9.57145,15.75318
62.750000,0.08367,-11.47768,18.38116
62.766667,-5.18897,-1.39728,-11.13228
62.783333,9.41104,-4.92993,-41.99478
62.800000,12.12754,5.24570,-19.04772
62.816667,-12.47838,15.01933,20.25871
62.833333,-22.46258,2.01192,22.37966
62.850000,1.58238,-7.68690,10.38203
62.866667,9.50906,-1.10809,3.62223
62.883333,1.58452,4.05430,-5.80899
62.900000,9.98781,-1.78818,-9.84879
62.916667,7.81735,-9.28369,-10.01789
62.933333,-2.57052,-5.69034,-7.42739
62.950000,-0.99288,5.56407,4.91710
62.966667,-4.15035,6.77587,5.29583
62.983333,-17.95929,4.73766,7.37069
63.000000,-11.97167,4.57181,16.03348
63.016667,15.07173,-3.37641,-6.86041
63.033333,12.71595,-6.20814,-16.08266
63.050000,1.23215,-4.89602,2.26381
63.066667,0.15233,-4.64206,4.59941
63.083333,-8.03656,3.41601,3.52553
63.100000,10.99457,6.38672,-12.04904
63.116667,12.59129,2.75498,-16.30073
63.133333,-17.69695,3.09676,12.92453
63.150000,-11.03550,-0.62689,15.40231
63.166667,-3.36034,-5.71217,5.96309
63.183333,-6.40626,-4.14277,3.88402
63.200000,5.51395,-1.06849,-8.44136
63.216667,16.14028,1.44938,-7.40230
63.233333,17.68896,2.29584,-5.29633
63.250000,-3.02557,3.55854,-6.34525
63.266667,-16.79445,4.95872,4.63448
63.283333,-7.64444,-3.03410,6.62346
63.300000,-4.80721,-6.76631,3.37591
63.316667,0.28188,0.52641,2.78319
63.333333,8.55136,-1.57724,-2.30847
63.350000,6.39850,-1.91573,-2.06170
63.366667,-1.07483,7.19229,1.07598
63.383333,-3.61070,5.37155,-2.01070
63.400000,1.79416,-2.03767,-2.83376
63.416667,3.93757,-4.83560,0.73576
63.433333,-0.29524,-3.68555,-0.58814
63.450000,-4.86743,0.03174,-1.80829
63.466667,-4.20595,-1.25354,0.60487
63.483333,-1.04877,-0.03028,3.59523
63.500000,-3.18115,8.48226,9.79735
63.516667,1.14398,6.35445,2.62153
63.533333,10.35920,-4.41442,-11.60054
63.550000,6.16307,-5.82372,-7.04003
63.566667,-1.79151,-2.80674,-0.82357
63.583333,-4.26381,-1.93833,1.57373
63.600000,-4.52535,0.81671,4.61209
63.616667,-2.67994,2.67712,0.93920
63.633333,-1.70730,2.04662,1.45549
63.650000,1.85892,0.65108,1.55172
63.666667,3.12280,0.12315,-0.57166
63.683333,-0.25349,1.74033,2.35858
63.700000,2.04697,0.71985,-0.32082
63.716667,1.22889,-2.76716,-5.47408
63.733333,-0.74473,-3.13452,-4.68624
63.750000,2.48099,-1.30100,-1.19451
63.766667,-3.20186,1.28260,2.49736
63.783333,-6.38395,2.43337,6.78237
63.800000,2.10334,0.33722,4.90822
63.816667,4.34501,-0.55746,-5.36340
63.833333,0.15217,-0.23494,-5.54001
63.850000,-0.64601,-0.52983,1.70008
63.866667,0.65404,0.63814,0.58320
63.883333,-1.92807,1.29895,2.01101
63.900000,-4.27900,1.49906,4.97655
63.916667,1.28384,1.38314,0.17035
63.933333,5.54382,-2.08254,-2.34333
63.950000,2.86515,-4.84037,-5.42760
63.966667,0.26330,-4.24719,-8.45856
63.983333,-0.71201,-0.39593,-2.09913
64.000000,-3.72905,3.69549,1.74482
64.016667,-7.32378,4.74594,12.14076
64.033333,-3.70131,8.55996,21.09800
64.050000,5.20361,4.63528,-2.44916
64.066667,9.66898,-7.06691,-16.29778
64.083333,5.36361,-9.51744,-7.93899
64.100000,-4.52050,-9.66829,-11.99318
64.116667,-8.46368,-1.15200,-1.39191
64.133333,-2.07943,3.79938,10.33622
64.150000,2.91870,-0.70264,2.23907
64.166667,2.25222,22.92398,17.80916
64.183333,5.29760,21.85656,20.36932
64.200000,1.15160,-23.54539,-22.30907
64.216667,-10.96265,-25.08763,-29.08738
64.233333,-2.54783,-1.37194,2.99130
64.250000,7.93146,3.19838,6.97705
64.266667,0.08982,9.19025,3.86922
64.283333,-1.26443,8.68909,10.45911
64.300000,-0.32918,-0.12229,2.69471
64.316667,-2.29664,-3.06466,-2.82340
64.333333,4.39163,0.40293,-1.96197
64.350000,6.60913,1.23506,-7.00784
64.366667,-0.69085,-4.53567,-3.12491
64.383333,-7.10149,-3.79949,2.41444
64.400000,-8.42620,0.33017,0.45570
64.416667,-2.01664,0.91334,3.81624
64.433333,6.59426,3.19313,4.05225
64.450000,6.56675,1.51093,-0.94861
64.466667,2.69515,-1.11624,-1.62297
64.483333,-0.55182,1.47782,-2.19480
64.500000,-4.96048,0.85071,-1.34298
64.516667,-0.24214,-3.05802,-0.93785
64.533333,3.24743,-3.00225,-1.58892
64.550000,-5.70419,-0.40344,2.53914
64.566667,-5.44718,1.70389,4.03505
64.583333,3.65240,3.81724,1.41457
64.600000,7.01986,2.05689,-1.61907
64.616667,4.51025,-2.60775,-4.07987
64.633333,-2.78102,-2.22714,-0.10880
64.650000,-5.03369,-0.19578,2.51819
64.666667,-2.00272,-0.96918,-0.64102
64.683333,-0.37161,-0.41719,-1.21981
64.700000,1.65434,1.87332,-0.29727
64.716667,0.53282,2.16774,1.89668
64.733333,0.26994,-0.33390,1.83586
64.750000,2.97747,-0.91315,-1.68001
64.766667,0.10017,0.92834,-1.09832
64.783333,-2.85195,-0.78508,-0.21981
64.800000,-0.57047,-2.84879,0.91064
64.816667,1.17775,-0.21113,1.44101
64.833333,-0.18413,1.72195,-2.26928
64.850000,-0.59723,0.97607,-1.64889
64.866667,1.29156,0.71227,1.00748
64.883333,-0.84846,0.60041,1.85421
64.900000,-2.15849,-0.15465,2.17335
64.916667,0.84657,-0.70204,-0.38684
64.933333,1.13004,-0.76848,-1.43417
64.950000,2.27290,-1.20346,-2.13333
64.966667,1.21301,-0.72736,-2.29571
64.983333,-2.52523,-0.27131,1.23204
65.000000,-1.02798,-0.06640,2.09572
65.016667,-1.39011,2.91473,1.07665
65.033333,-1.29784,4.11911,1.66611
65.050000,1.82307,1.03489,0.73072
65.066667,1.67407,-4.27375,-2.17974
65.083333,1.11662,-7.03497,-2.30970
65.100000,-0.72719,-0.72942,-0.74444
65.116667,-0.35286,5.18506,-1.16855
65.133333,0.60548,3.85672,2.06341
65.150000,-1.43928,0.71678,3.10657
65.166667,0.09281,-2.00657,-0.69719
65.183333,-0.10373,-1.64448,0.01892
65.200000,0.10354,-0.88065,-1.83805
65.216667,0.65620,-1.19598,-1.63870
65.233333,-2.60167,1.01110,3.01230
65.250000,0.60781,2.61808,-0.16607
65.266667,2.11434,0.54567,-0.53793
65.283333,0.03423,-2.37602,0.67663
65.300000,1.86915,-1.22917,-2.13513
65.316667,-1.17511,1.38318,0.55651
65.333333,-3.36081,1.09155,1.12167
65.350000,-0.21555,0.15604,-0.78731
65.366667,2.63816,-1.02167,0.42659
65.383333,3.09509,-0.05078,0.27022
65.400000,-1.69134,2.02736,-0.00235
65.416667,-3.02481,-0.22393,0.32231
65.433333,-0.44595,-3.45110,0.52413
65.450000,-1.00489,-4.02349,-1.67090
65.466667,1.55060,1.24115,-2.27950
65.483333,3.28728,7.82593,2.52341
65.500000,-1.30739,2.63303,1.64034
65.516667,-2.58451,-4.38101,-1.63599
65.533333,1.46336,-1.28983,0.86910
65.550000,2.57312,0.35160,0.35880
65.566667,0.97652,-0.62492,-1.17474
65.583333,-0.70632,-1.07756,0.67648
65.600000,-2.83282,-3.84243,-0.53920
65.616667,-1.26027,1.07664,-1.65265
65.633333,-1.12135,6.00541,0.57632
65.650000,-3.04709,0.67177,1.38763
65.666667,0.45530,1.70010,1.85826
65.683333,2.74188,0.21741,0.50966
65.700000,3.07555,-9.32880,-3.23869
65.716667,4.84624,-5.24610,-2.30100
65.733333,11.45322,4.50195,-0.13363
65.750000,7.24527,11.83547,1.64465
65.766667,-26.25942,9.60796,4.63993
65.783333,-32.31998,-11.11657,0.89840
65.800000,8.79374,-15.73300,-1.44952
65.816667,26.02898,0.91233,-0.96715
65.833333,12.85146,6.24582,-6.45605
65.850000,0.68404,5.37554,-1.63987
65.866667,-7.51508,2.30377,5.21153
65.883333,-4.01339,-3.93580,1.63001
65.900000,2.09846,1.78034,4.00685
65.916667,-3.26849,5.90873,1.51485
65.933333,-9.25023,-4.61200,-5.36710
65.950000,-3.06470,-8.48119,-4.13134
65.966667,6.51886,-1.69936,-1.81823
65.983333,4.95048,1.81976,4.72722
66.000000,1.37264,3.19555,3.76902
66.016667,3.34554,4.05126,-2.25758
66.033333,0.47830,2.90785,0.25584
66.050000,-3.23387,0.41563,-2.03282
66.066667,-1.75747,-2.71577,-1.07634
66.083333,-1.47260,-2.50916,3.31669
66.100000,-0.94838,-1.36450,-0.20386
66.116667,-0.37209,-2.87663,-0.68447
66.133333,-0.46870,-1.81108,-0.52103
66.150000,1.32339,1.66248,-1.55611
66.166667,0.75461,3.82466,0.62285
66.183333,0.51860,4.32251,1.06327
66.200000,1.43596,1.41124,-0.08036
66.216667,2.02515,0.26601,0.26105
66.233333,2.54569,0.11343,0.97628
66.250000,-4.45210,-9.11846,0.17775
66.266667,-6.99887,-9.63407,-1.71507
66.283333,1.53353,8.70434,-2.23647
66.300000,2.79507,11.58117,2.98347
66.316667,0.39802,-5.10704,2.67642
66.333333,2.56501,-6.93522,-5.12886
66.350000,1.01162,4.15352,0.26902
66.366667,-1.67522,5.11980,3.63751
66.383333,-0.25088,-1.22770,-2.87883
66.400000,-0.77118,-3.20508,0.23095
66.416667,-1.53920,-1.21980,1.26923
66.433333,1.04683,0.37219,-0.70583
66.450000,-0.56290,0.19355,1.81159
66.466667,-1.91928,-0.99707,-0.02825
66.483333,2.53340,-0.98015,-1.94472
66.500000,3.01736,0.79449,-1.00573
66.516667,0.45423,2.58212,0.52239
66.533333,0.45223,3.37939,-0.10278
66.550000,-3.27537,-1.25672,-0.56753
66.566667,-5.74318,-5.92133,2.56979
66.583333,1.84614,1.21488,-0.17187
66.600000,4.67170,5.45963,-0.62413
66.616667,0.20023,-0.45426,4.14215
66.633333,0.06497,-3.43064,-1.67864
66.650000,-0.89824,-3.98312,-6.78911
66.666667,0.44676,0.41333,-1.93503
66.683333,1.17094,2.30586,4.59137
66.700000,-3.93531,-2.12100,4.43481
66.716667,-0.61396,3.61846,-2.56855
66.733333,3.12662,6.52837,-0.26202
66.750000,-0.30721,-1.35263,3.57947
66.766667,-0.57026,-5.21381,-2.62292
66.783333,0.36643,-3.24840,-3.32007
66.800000,1.16001,3.53678,-0.14867
66.816667,-0.10716,3.38086,1.28358
66.833333,-2.20269,-5.24538,2.52696
66.850000,0.42468,-4.45917,-1.00987
66.866667,1.47628,2.40808,-0.89175
66.883333,-0.59423,4.41542,1.53086
66.900000,-0.89414,2.33296,-1.42041
66.916667,-0.32040,-0.46688,-0.88863
66.933333,0.30348,-1.35645,0.86395
66.950000,1.59710,-1.58091,0.43811
66.966667,1.41586,-1.10866,0.66029
66.983333,-1.97684,1.62342,0.07714
67.000000,-3.01310,2.15416,0.09217
67.016667,1.33250,-1.99825,-1.76816
67.033333,2.34723,-4.37663,-1.09237
67.050000,-0.48049,-0.58937,1.99370
67.066667,0.50511,3.87970,0.05285
67.083333,0.20849,2.81393,0.51304
67.100000,-1.95043,0.40770,0.33871
67.116667,-0.48952,1.30029,-2.20078
67.133333,0.15859,-0.84309,0.80505
67.150000,0.29234,-5.36081,1.20244
67.166667,1.42472,-1.85199,-0.41706
67.183333,1.25437,4.17477,0.43207
67.200000,-0.26421,1.69206,-0.75600
67.216667,-3.02927,-3.39066,-0.76581
67.233333,-2.05515,-2.53617,-0.73223
67.250000,2.35037,3.09476,-0.51120
67.266667,3.65482,7.35494,3.36193
67.283333,1.62383,2.70935,2.42230
67.300000,-2.90077,-8.46016,-2.91385
67.316667,-4.32173,-9.06735,-3.11328
67.333333,-0.18948,1.18153,-0.58969
67.350000,0.31921,3.33206,1.02860
67.366667,0.35396,2.76473,1.77392
67.383333,4.47299,9.43515,2.06460
67.400000,4.19797,7.83849,2.84857
67.416667,0.16372,-5.92540,-1.38696
67.433333,-4.43238,-14.24502,-6.35626
67.450000,-6.03770,-10.69268,-2.07199
67.466667,-1.80043,-1.93474,1.82644
67.483333,0.32652,9.10638,1.54261
67.500000,1.51956,12.10098,2.15657
67.516667,4.24728,4.37371,1.27817
67.533333,5.63813,3.08877,1.59180
67.550000,4.52422,1.81117,0.85877
67.566667,-3.90454,-8.15557,-2.79926
67.583333,-8.49385,-12.86939,-4.03800
67.600000,-3.30577,-6.61561,-1.35538
67.616667,-0.96466,5.89525,1.93407
67.633333,1.21526,7.92795,-0.61179
67.650000,3.75517,-0.34522,-0.33318
67.666667,2.77851,0.20186,4.56904
67.683333,2.93592,4.47713,2.55576
67.700000,0.00801,2.00879,0.57041
67.716667,-2.68795,-3.93056,-1.61391
67.733333,-0.08563,-2.65545,-4.98581
67.750000,-1.67228,1.89652,-2.15622
67.766667,-3.24306,-1.20665,-0.43975
67.783333,0.03594,-1.28115,1.18460
67.800000,1.63842,0.47235,4.25707
67.816667,2.53400,-1.07105,1.96490
67.833333,0.53595,-1.08344,0.37571
67.850000,-0.47094,-2.24057,-0.19564
67.866667,0.30080,1.17770,-4.50710
67.883333,-3.20625,4.21321,-2.88545
67.900000,1.03323,2.95751,2.41255
67.916667,3.31393,4.30701,0.93713
67.933333,-0.55006,2.77561,2.14774
67.950000,2.94253,0.88686,2.51482
67.966667,-6.13890,-11.13160,-2.77529
67.983333,-9.52959,-24.59072,-2.23727
68.000000,8.11848,-2.91436,-2.77016
68.016667,8.24040,24.18807,0.20026
68.033333,0.01077,20.86574,6.92045
68.050000,-2.70718,5.80576,1.23172
68.066667,-8.37394,-10.16264,-3.19003
68.083333,-2.03638,-20.15323,-2.47792
68.100000,10.10868,-11.97217,-2.70852
68.116667,6.98014,6.90701,2.10703
68.133333,-3.90632,16.28040,5.13684
68.150000,-6.03031,10.32363,-0.04664
68.166667,-5.38603,-4.40997,-3.88927
68.183333,-3.22243,-16.57544,-0.51898
68.200000,5.44847,-9.60240,-1.89222
68.216667,7.43262,7.14120,-0.08915
68.233333,2.07726,12.54095,7.07867
68.250000,-2.91336,6.15154,0.40628
68.266667,-3.77399,-3.79831,-4.57841
68.283333,0.01481,-6.66626,-2.43799
68.300000,1.15575,-2.38954,-0.51774
68.316667,1.05948,1.50873,3.75094
68.333333,-0.51151,2.19810,1.10438
68.350000,-2.91533,-0.49722,-0.15352
68.366667,-1.50482,-2.26984,-0.07555
68.383333,1.02711,-0.81205,-2.89104
68.400000,2.27547,2.13701,0.18178
68.416667,2.04232,1.45151,0.33417
68.433333,3.75915,2.22649,0.73055
68.450000,-1.83974,2.98569,2.93710
68.466667,-9.28735,-8.97348,-2.03985
68.483333,2.68829,-7.73722,-3.70638
68.500000,7.30785,9.44188,1.61221
68.516667,-4.38311,6.50860,3.31792
68.533333,-3.11006,-1.20775,-1.06841
68.550000,1.61601,-0.75606,-0.93065
68.566667,1.06311,-4.37056,1.28077
68.583333,1.73348,-2.90946,-2.23477
68.600000,0.31789,1.23897,0.01461
68.616667,-0.94841,1.53989,2.00252
68.633333,0.34903,2.15092,-2.15756
68.650000,0.99569,1.93205,0.72380
68.666667,-4.22898,-0.33785,2.27116
68.683333,-3.61960,-4.20230,-1.54471
68.700000,6.42519,-2.11488,-1.06149
68.716667,3.15326,4.27119,0.65964
68.733333,-3.82064,2.44757,0.18441
68.750000,-0.37006,-2.29644,-1.00722
68.766667,0.29553,-3.64677,0.84720
68.783333,0.49012,-1.07254,1.66183
68.800000,0.78469,5.32102,-1.30873
68.816667,-1.57303,3.79825,-0.32614
