time_hours,B_magnitude,He,Bz,E1,E2,MPS_LO
50.0583,301.863,-297.354,-17.1703,11054.6,171.186,1.46727e+08
50.0750,290.183,-284.896,-10.2665,8882.54,139.413,1.4192e+08
50.0917,284.557,-279.756,0.0649935,4837.84,54.0301,1.28212e+08
50.1083,269.058,-261.15,9.74103,4783.39,55.0825,1.24719e+08
50.1250,270.029,-262.451,13.2356,3067.5,32.7749,1.0572e+08
50.1417,279.967,-272.056,11.784,1922.82,31.85,8.9152e+07
50.1583,282.586,-273.439,18.677,1305.22,26.3212,8.76663e+07
50.1750,283.689,-273.708,23.1269,1231.29,32.3605,8.83575e+07
50.1917,283.944,-271.498,31.4765,1066.16,30.9694,8.12895e+07
50.2083,279.362,-266.577,31.4406,959.112,31.7956,7.84734e+07
50.2250,276.056,-263.693,28.0338,663.519,25.0161,9.30253e+07
50.2417,274.884,-264.386,29.9957,391.797,17.6277,9.68513e+07
50.2583,277.346,-262.703,44.3529,352.528,16.9187,9.03624e+07
50.2750,274.543,-258.897,50.1356,316.593,16.2891,6.20693e+07
50.2917,276.012,-257.937,57.2762,348.164,16.1582,6.31172e+07
50.3083,274.129,-256.059,57.3528,321.381,16.8432,5.87464e+07
50.3250,270.032,-253.326,52.3143,313.254,18.2756,4.85962e+07
50.3417,265.76,-247.061,59.0668,265.043,18.3582,4.87958e+07
50.3583,264.124,-245.651,56.86,287.496,17.8877,6.83559e+07
50.3750,262.81,-247.057,49.3077,301.544,20.5099,7.05232e+07
50.3917,264.233,-253.043,36.021,263.728,16.3421,7.84564e+07
50.4083,266.118,-259.304,20.7033,233.946,17.5252,6.21843e+07
50.4250,267.366,-263.372,6.6695,221.486,16.8645,1.01702e+08
50.4417,267.892,-264.192,6.21046,219.218,17.1863,1.5501e+08
50.4583,270.468,-266.044,10.2024,201.168,15.7717,1.23787e+08
50.4750,274,-268.629,14.4536,202.941,16.0037,2.21001e+08
50.4917,277.854,-273.954,6.49221,196.335,16.2425,3.56773e+08
50.5083,282.316,-279.242,1.32079,198.687,17.3352,2.7925e+08
50.5250,286.121,-283.623,-3.71502,188.787,17.2973,3.06265e+08
50.5417,288.344,-285.694,-9.65986,200.263,17.6781,1.51405e+08
50.5583,287.754,-284.106,-9.27596,208.567,18.2484,7.253e+07
50.5750,278.778,-274.776,0.0549634,190.139,18.6429,1.14743e+08
50.5917,265.275,-261.303,7.37373,182.734,17.6366,1.2662e+08
50.6083,267.492,-261.754,16.8999,169.117,17.066,8.73251e+07
50.6250,269.213,-262.075,22.4978,177.568,16.3121,7.65352e+07
50.6417,268.114,-259.636,24.3255,184.235,18.7018,6.98059e+07
50.6583,263.804,-253.685,30.0018,205.461,20.0442,6.9401e+07
50.6750,252.382,-241.226,32.4017,232.09,22.2169,8.57163e+07
50.6917,253.583,-243.296,31.9725,240.624,23.3345,7.47335e+07
50.7083,262.022,-249.219,42.9561,238.756,23.5799,7.97822e+07
50.7250,264.376,-251.249,44.6834,213.86,20.6191,7.83552e+07
50.7417,265.193,-248.689,53.3657,273.282,23.144,8.78719e+07
50.7583,267.721,-250.832,53.96,280.89,24.4486,9.21414e+07
50.7750,267.658,-247.31,61.9986,267.4,25.1231,9.4819e+07
50.7917,262.011,-240.079,64.6739,266.925,22.8882,1.14841e+08
50.8083,264.14,-238.723,72.0417,240.707,24.1926,1.1555e+08
50.8250,265.009,-241.436,66.7592,233.318,24.0609,1.33001e+08
50.8417,265.574,-237.33,75.9809,254.272,23.726,1.24538e+08
50.8583,264.086,-235.841,76.7443,597.484,53.7432,9.67845e+07
50.8750,261.653,-238.062,64.4361,602.363,53.8318,1.08568e+08
50.8917,250.259,-230.226,53.1277,4300,229.091,1.305e+08
50.9083,230.828,-204.296,58.3962,11727.1,399.515,1.20216e+08
50.9250,254.091,-223.623,65.4107,8535,251.579,1.26958e+08
50.9417,235.584,-208.078,70.2126,9957.94,275.18,9.47739e+07
50.9583,224.607,-201.357,67.9192,10434.5,289.01,8.83056e+07
50.9750,210.108,-191.087,58.3826,7907.77,238.343,1.64116e+08
50.9917,205.273,-182.125,64.5048,8911.4,271.607,1.58167e+08
51.0083,223.841,-197.538,72.6559,9571.58,312.258,2.1194e+08
51.0250,233.054,-195.782,93.0509,8240.12,292.189,2.53555e+08
51.0417,228.951,-188.205,95.0745,22713.2,785.058,2.47478e+08
51.0583,244.455,-201.04,94.7608,26276.7,875.265,1.6548e+08
51.0750,248.001,-207.177,94.71,29418,933.118,1.4839e+08
51.0917,248.102,-205.56,100.491,27314.4,1118.52,1.34773e+08
51.1083,264.455,-232.939,84.5312,7599.76,253.097,1.15546e+08
51.1250,239.049,-200.119,89.3968,16872.3,589.542,2.07789e+08
51.1417,244.522,-210.007,79.9492,10989.3,414.753,7.03381e+07
51.1583,243.334,-214.275,71.7139,10949.9,349.577,1.12752e+08
51.1750,240.287,-216.396,69.8778,12970.9,329.299,1.60712e+08
51.1917,239.157,-219.551,59.8631,8584.86,194.937,2.08143e+08
51.2083,238.15,-218.179,58.5502,11132.6,298.482,2.81039e+08
51.2250,229.424,-203.852,73.32,21578.9,729.895,3.62515e+08
51.2417,221.186,-177.042,104.152,15866.2,595.428,2.21376e+08
51.2583,211.368,-187.998,65.745,9494.71,322.518,1.33398e+08
51.2750,209.891,-190.884,57.5984,9935,248.694,2.01466e+08
51.2917,211.656,-192.928,56.7491,8814.91,164.739,3.02119e+08
51.3083,212.819,-190.514,65.1494,7835.89,141.361,3.61288e+08
51.3250,217.947,-199.853,56.6885,5937.9,118.769,2.70484e+08
51.3417,210.817,-191.974,57.9949,5857.3,118.365,3.49173e+08
51.3583,207.29,-187.264,60.3523,5016.63,112.289,3.72197e+08
51.3750,207.947,-192.263,49.7434,4319.79,109.726,3.35802e+08
51.3917,208.164,-193.254,47.332,4706.54,139.417,2.56274e+08
51.4083,206.333,-191.553,46.1058,6167.91,139.173,2.37825e+08
51.4250,206.939,-192.788,43.0649,5759.62,127.788,2.31898e+08
51.4417,212.465,-199.554,38.8801,5084.04,130.762,1.98244e+08
51.4583,214.436,-202.176,36.6407,5765.43,136.878,1.74604e+08
51.4750,217.645,-205.315,36.1929,6545.68,157.483,1.50591e+08
51.4917,225.291,-211.209,39.4864,7007.98,159.266,1.29934e+08
51.5083,220.276,-207.815,38.9055,9474.23,218.454,1.43383e+08
51.5250,214.718,-199.787,47.5397,15090.5,301.729,2.0415e+08
51.5417,209.496,-190.576,57.1888,19493.5,537.45,2.21581e+08
51.5583,198.907,-184.725,44.8013,19164.6,533.318,3.04279e+08
51.5750,198.779,-185.435,43.1819,17630.6,463.709,3.0236e+08
51.5917,214.839,-199.302,49.2349,13602.6,387.328,2.17667e+08
51.6083,209.801,-196.278,44.036,15863.1,345.345,2.14357e+08
51.6250,213.021,-196.541,52.2208,18907.1,419.665,2.16025e+08
51.6417,213.683,-197.564,51.2516,21199.6,368.57,2.16784e+08
51.6583,209.872,-193.945,50.4367,23494.6,391.592,2.64002e+08
51.6750,214.096,-201.766,40.5233,18316.7,305.56,2.3271e+08
51.6917,215.667,-200.98,46.6599,18474.3,305.869,3.00772e+08
51.7083,215.256,-201.564,44.789,18565.4,229.204,2.82249e+08
51.7250,214.725,-202.544,40.4861,17446,184.872,2.75835e+08
51.7417,219.822,-206.737,42.9766,14812.8,150.137,2.26571e+08
51.7583,216.239,-203.348,42.6485,13746.2,152.893,1.75652e+08
51.7750,218.542,-206.782,38.1024,12473.8,125.583,2.01202e+08
51.7917,218.521,-209.324,30.4524,14349.6,165.742,2.30329e+08
51.8083,215.919,-205.734,31.0727,15985.6,233.292,2.05791e+08
51.8250,211.349,-201.952,31.2369,13484.2,181.141,2.13048e+08
51.8417,209.333,-199.526,32.8354,14784.3,173.787,1.77373e+08
51.8583,209.293,-201.327,26.6667,13736.7,171.842,1.72073e+08
51.8750,208.771,-200.663,26.5176,13522.2,193.719,1.74547e+08
51.8917,205.78,-197.664,24.9383,12478.2,201.325,1.76582e+08
51.9083,210.388,-202.693,23.9139,10393.2,166.804,1.66801e+08
51.9250,214.389,-206.197,24.9725,9604.26,118.706,1.64954e+08
51.9417,215.926,-207.406,26.2188,9466.2,114.547,1.69416e+08
51.9583,214.312,-205.553,27.4628,10514.5,131.331,2.14409e+08
51.9750,212.519,-203.769,28.0842,10169.3,135.619,2.08062e+08
51.9917,210.779,-202.102,28.8016,7489.07,124.93,1.94089e+08
52.0083,212.652,-203.333,31.3149,7016.85,135.19,2.40576e+08
52.0250,208.573,-198.883,32.6766,8134.73,179.037,2.45796e+08
52.0417,206.65,-197.545,30.7288,8709.12,197.589,2.16467e+08
52.0583,206.669,-197.626,30.5159,9182.77,191.709,2.46794e+08
52.0750,206.761,-197.896,29.74,10951.5,224.505,2.1715e+08
52.0917,210.394,-201.085,31.2084,10126.9,194.666,1.6481e+08
52.1083,204.283,-195.282,30.199,12297.5,221.153,1.90838e+08
52.1250,197.319,-188.33,29.4785,11585.1,222.684,1.97438e+08
52.1417,188.701,-176.957,35.4712,13621.4,306.631,3.54718e+08
52.1583,182.328,-171.683,34.7171,23643.6,468.303,7.6087e+08
52.1750,180.831,-173.559,24.0679,19655.4,350.448,7.64172e+08
52.1917,195.856,-188.634,23.983,16878,311.347,5.77845e+08
52.2083,207.392,-200.522,22.561,15298,277.85,4.48103e+08
52.2250,216.121,-209.751,20.2991,13474.5,252.837,3.52468e+08
52.2417,220.939,-214.138,21.4044,12924.2,300.73,2.41795e+08
52.2583,224.452,-216.79,23.5366,12359.2,391.229,2.23399e+08
52.2750,224.725,-219.503,14.2846,15149,692.804,3.61282e+08
52.2917,223.565,-220.168,5.48697,24774.6,927.611,2.49427e+08
52.3083,224.516,-221.341,4.08323,26202.6,967.603,2.14862e+08
52.3250,232.418,-229.239,3.47785,19362.1,947.262,1.77891e+08
52.3417,244.448,-242.173,-4.02798,13217.4,782.716,1.40598e+08
52.3583,249.895,-247.875,-6.92539,10471.9,708.648,1.60664e+08
52.3750,251.204,-249.264,-7.94909,10668.8,747.258,1.62322e+08
52.3917,246.661,-244.353,-4.37327,12529.5,794.633,1.5154e+08
52.4083,239.664,-237.393,-3.75393,14340.7,827.122,1.42668e+08
52.4250,234.177,-231.621,-3.11993,16449.7,748.588,1.26022e+08
52.4417,229.822,-227.036,-0.413107,16679.3,608.358,1.34479e+08
52.4583,225.821,-223.277,-0.271427,16524,529.374,1.46877e+08
52.4750,233.709,-231.827,-6.53488,18617.6,730.51,1.54916e+08
52.4917,246.763,-245.282,-10.9911,26137.7,799.675,1.8501e+08
52.5083,242.85,-239.706,0.651275,47885.5,1023.05,1.88814e+08
52.5250,218.624,-212.646,16.7151,113260,1983.66,3.78839e+08
52.5417,203.795,-198.618,14.6382,107729,1775.01,7.56805e+08
52.5583,192.917,-185.766,22.6395,131687,2410.32,5.33809e+08
52.5750,181.872,-174.757,21.8311,124871,2277.84,4.75902e+08
52.5917,172.626,-167.418,15.9952,79941.4,1585.03,7.1359e+08
52.6083,182.645,-177.891,14.1755,61245.6,1420.99,5.55503e+08
52.6250,190.342,-187.684,3.26318,56843.1,1413.8,5.23724e+08
52.6417,194.749,-192.737,-1.24639,48905.6,1340.9,4.60629e+08
52.6583,200.548,-198.331,-1.09109,40684.7,1281.58,4.65362e+08
52.6750,203.205,-200.727,-0.0642713,44309.1,1321.21,4.4748e+08
52.6917,209.982,-207.54,-2.03399,44371.3,1248.65,4.86732e+08
52.7083,223.156,-221.46,-7.98758,39240.4,1129.38,5.44278e+08
52.7250,231.785,-230.311,-9.946,38204.1,1170.83,5.19518e+08
52.7417,233.251,-232.288,-15.3178,43797.3,1394.42,4.29195e+08
52.7583,219.147,-217.997,-13.4792,61349.9,1676.01,5.12413e+08
52.7750,210.349,-209.56,-19.79,57344.2,1686.55,4.97883e+08
52.7917,220.146,-219.128,-27.3082,54728.4,1743.62,4.40208e+08
52.8083,222.026,-221.504,-28.9995,46196.8,1354.7,3.94729e+08
52.8250,214.147,-212.843,-11.0688,20823,487.812,3.62635e+08
52.8417,214.979,-212.527,-1.17781,20840.9,686.77,3.58731e+08
52.8583,227.647,-225.232,-1.21236,12595.2,661.263,2.74483e+08
52.8750,231.504,-230.081,-9.42988,10405.8,562.678,2.47903e+08
52.8917,237.809,-237.249,-19.483,8095.83,359.853,1.99584e+08
52.9083,239.795,-238.84,-14.7886,11671,437.336,1.98177e+08
52.9250,243.706,-242.359,-11.6072,13479.5,446.782,1.92952e+08
52.9417,247.956,-247.067,-18.9563,9259.33,387.785,1.53419e+08
52.9583,238.547,-238.329,-35.6287,8062.52,353.605,1.74657e+08
52.9750,233.691,-233.498,-39.3091,9589.75,415.359,1.82422e+08
52.9917,238.081,-237.822,-32.2193,11014.2,478.555,1.54208e+08
53.0083,238.494,-238.086,-28.417,14719.6,499.395,1.6439e+08
53.0250,240.595,-240.198,-25.3893,13867,576.819,1.62707e+08
53.0417,242.687,-242.304,-30.0477,11843.8,467.112,1.54668e+08
53.0583,244.622,-244.145,-30.1876,12142.4,424.422,1.59019e+08
53.0750,243.817,-243.269,-27.8707,14571.8,460.04,1.77918e+08
53.0917,240.936,-240.58,-29.2783,14884.1,430.046,1.82589e+08
53.1083,235.908,-235.689,-31.1999,17632.9,440.076,2.02069e+08
53.1250,232.723,-232.621,-30.6308,23497.4,440.339,2.25038e+08
53.1417,229.924,-229.63,-23.1767,26901.1,450.397,2.4976e+08
53.1583,222.198,-220.437,-11.1282,30553.5,416.944,3.18007e+08
53.1750,219.096,-216.059,-4.22565,31266.2,302.433,3.21915e+08
53.1917,214.976,-213.534,-9.77303,27862.5,255.509,3.72017e+08
53.2083,219.227,-218.041,-11.7579,20512.1,210.348,4.01723e+08
53.2250,222.579,-221.741,-15.4911,26206.9,262.778,3.79154e+08
53.2417,233.03,-232.445,-19.7181,21064.9,274.874,3.97626e+08
53.2583,239.219,-238.914,-24.1495,21742.2,323.442,4.10155e+08
53.2750,254.118,-253.855,-28.6891,16067.9,248.241,3.38116e+08
53.2917,267.821,-267.675,-33.2144,6576.37,119.972,2.18184e+08
53.3083,266.099,-265.703,-26.3335,4729.73,115.126,1.59803e+08
53.3250,257.775,-257.233,-24.1899,3971.49,98.1315,1.37229e+08
53.3417,252.862,-252.242,-26.0936,4444.84,119.797,1.9165e+08
53.3583,245.569,-244.693,-23.853,6525.53,187.513,2.31144e+08
53.3750,235.317,-234.757,-21.9902,14056.5,368.337,2.99256e+08
53.3917,227.029,-225.715,-10.2037,18566.7,423.087,3.9133e+08
53.4083,222.588,-220.851,-6.05088,15546.8,343.579,5.22797e+08
53.4250,222.203,-221.41,-14.9972,13165.9,273.167,4.77666e+08
53.4417,223.841,-223.168,-16.6826,12583.3,243.014,4.60024e+08
53.4583,237.414,-237.029,-23.155,4645.54,112.69,2.95307e+08
53.4750,241.55,-240.766,-18.7741,5417.71,122.763,3.2096e+08
53.4917,241.071,-239.673,-15.6495,7117.92,166.711,3.31593e+08
53.5083,240.178,-237.955,-12.5665,8138.8,184.055,2.51712e+08
53.5250,240.122,-237.573,-15.51,7771.05,170.413,1.99961e+08
53.5417,241.139,-238.016,-13.4156,6923.03,137.16,1.71271e+08
53.5583,243.245,-240.36,-17.1333,5675.49,115.107,1.51183e+08
53.5750,247.208,-244.794,-21.6313,4682.74,92.815,1.60599e+08
53.5917,248.444,-246.193,-25.37,4336.65,82.6624,1.5936e+08
53.6083,247.317,-245.509,-34.0313,4815.22,89.2279,1.49145e+08
53.6250,244.541,-243.006,-33.7459,6218.7,116.019,1.41915e+08
53.6417,239.436,-238.007,-32.4859,7828.06,142.884,1.50849e+08
53.6583,236.327,-235.103,-33.1183,7738.82,138.615,1.50663e+08
53.6750,232.765,-231.835,-34.1873,7172.54,121.786,1.55774e+08
53.6917,235.205,-234.586,-35.0454,5533.22,87.9139,1.47024e+08
53.7083,240.609,-240.405,-37.9315,4279.77,58.2789,1.68322e+08
53.7250,243.865,-243.636,-35.3521,3737.24,52.5129,1.58025e+08
53.7417,243.439,-243.234,-33.5116,2836.49,48.5314,1.65997e+08
53.7583,243.107,-243.049,-36.4719,2376.53,52.8416,1.83098e+08
53.7750,244.196,-244.134,-41.2128,2195.82,59.7703,1.75029e+08
53.7917,247.59,-247.46,-38.951,2269.86,69.4229,1.95583e+08
53.8083,249.781,-249.468,-34.3999,2247.09,72.0591,2.2642e+08
53.8250,256.069,-255.61,-36.3052,2342.77,82.7809,3.16327e+08
53.8417,259.858,-259.387,-32.7829,2342.52,86.5767,3.22595e+08
53.8583,267.402,-266.859,-31.0285,1456.49,69.6379,2.82672e+08
53.8750,270.348,-269.51,-27.0724,1100.46,59.9571,1.96956e+08
53.8917,272.317,-271.832,-29.9244,817.3,48.1256,1.66083e+08
53.9083,274.037,-273.596,-30.32,671.502,43.6313,1.60221e+08
53.9250,275.244,-274.912,-31.4136,728.274,45.4861,1.46534e+08
53.9417,275.616,-275.389,-33.5755,789.368,45.7942,1.25377e+08
53.9583,274.144,-274.044,-38.7938,1067.52,53.5544,1.13369e+08
53.9750,272.21,-272.165,-37.4702,1545.01,70.0315,1.02865e+08
53.9917,267.007,-266.977,-37.0554,2470.09,111.343,1.16096e+08
54.0083,260.21,-260.154,-39.0391,3494.62,242.528,1.38611e+08
54.0250,256.538,-256.46,-43.1555,4880,548.313,1.37203e+08
54.0417,254.973,-254.892,-44.0042,4236.53,591.385,1.27785e+08
54.0583,253.95,-253.913,-39.9479,5672.5,406.055,1.23982e+08
54.0750,252.805,-252.705,-34.5806,8163.28,223.571,1.44349e+08
54.0917,252.61,-252.543,-34.6507,6506.37,216.031,1.48893e+08
54.1083,252.945,-252.91,-35.7054,5789.31,180.605,1.58104e+08
54.1250,253.872,-253.796,-33.7883,5702.1,139.478,1.76843e+08
54.1417,257.495,-257.16,-30.2028,2962.68,88.0385,1.79409e+08
54.1583,262.806,-262.146,-30.1205,1519.78,124.084,1.57416e+08
54.1750,266.662,-265.807,-28.0261,1078.66,103.738,1.29724e+08
54.1917,265.114,-264.549,-27.6282,1180.02,111.382,1.25665e+08
54.2083,270.765,-270.305,-29.2539,1487.44,115.913,1.20603e+08
54.2250,274.488,-273.737,-31.6045,1453.59,90.5408,1.16042e+08
54.2417,275.558,-273.95,-30.2866,1705.98,75.7991,1.15452e+08
54.2583,275.412,-273.1,-28.1415,1689.19,70.3742,1.04955e+08
54.2750,275.609,-272.834,-27.4586,1585.76,63.1883,1.03084e+08
54.2917,274.777,-271.501,-28.5984,1606.03,56.5011,1.03134e+08
54.3083,273.991,-270.286,-29.5125,1640.98,49.7514,1.00626e+08
54.3250,273.274,-269.406,-29.0733,1540.73,48.3918,1.05947e+08
54.3417,271.949,-267.949,-30.0445,1487.85,47.6552,1.11299e+08
54.3583,270.557,-266.368,-31.0869,1454.96,46.3089,1.17106e+08
54.3750,271.032,-266.358,-33.6642,1407.42,49.1256,1.19765e+08
54.3917,271.28,-264.549,-33.032,1139.92,48.2671,1.16959e+08
54.4083,274.149,-265.404,-34.0393,1071.62,47.8693,1.21079e+08
54.4250,274.559,-265.281,-33.7503,946.977,50.0035,1.17448e+08
54.4417,272.677,-262.94,-35.1379,947.235,49.4223,1.2192e+08
54.4583,271.367,-262.268,-38.2649,972.045,52.5502,1.32948e+08
54.4750,265.128,-256.793,-38.3796,1005.63,55.4261,1.36646e+08
54.4917,260.013,-253.787,-36.2837,1010.94,59.7227,1.2213e+08
54.5083,256.958,-251.47,-33.9942,924.101,52.502,1.16217e+08
54.5250,254.144,-248.812,-32.5848,838.5,40.953,1.35073e+08
54.5417,252.221,-246.36,-32.442,692.125,47.4402,1.65649e+08
54.5583,251.69,-245.382,-31.6506,681.383,48.0842,1.87214e+08
54.5750,252.729,-246.377,-33.7054,373.047,27.172,2.57536e+08
54.5917,253.24,-246.892,-34.3949,175.24,20.4114,4.54638e+08
54.6083,253.393,-247.519,-33.8707,160.271,24.9675,5.2148e+08
54.6250,253.728,-248.018,-33.3672,149.044,21.4321,7.27076e+08
54.6417,253.441,-247.801,-33.4819,140.412,22.3831,7.01586e+08
54.6583,252.012,-246.263,-31.1776,163.235,19.7404,6.77797e+08
54.6750,253.192,-247.786,-29.8492,172.534,22.9402,7.04983e+08
54.6917,256.63,-250.751,-31.0087,218.616,30.4824,6.46891e+08
54.7083,257.509,-250.367,-31.2116,361.938,61.8756,4.59193e+08
54.7250,261.901,-252.524,-24.6683,871.934,148.837,4.1702e+08
54.7417,264.969,-255.114,-22.3363,600.318,83.7761,4.29397e+08
54.7583,270.549,-260.729,-26.7815,306.388,39.2214,4.62516e+08
54.7750,277.898,-268.439,-25.0444,201.692,25.7048,4.40803e+08
54.7917,278.309,-267.53,-25.0035,182.863,20.2005,4.23697e+08
54.8083,285.438,-270.568,-23.1524,181.977,24.7222,4.38861e+08
54.8250,293.822,-275.209,-6.49143,187.63,22.2346,4.30091e+08
54.8417,297.846,-275.26,7.11729,276.183,35.0879,3.37212e+08
54.8583,289.246,-263.572,22.9908,1929.33,279.133,3.08945e+08
54.8750,260.445,-231.514,0.293111,5183.61,719.863,3.43508e+08
54.8917,260.004,-233.221,6.90259,8466.96,1082.98,3.50795e+08
54.9083,246.272,-219.806,32.0826,17465.8,2726.22,3.48842e+08
54.9250,236.037,-200.684,20.6018,16321.2,2478.37,3.50756e+08
54.9417,255.011,-227.331,-6.00708,5293.81,821.99,3.88716e+08
54.9583,268.947,-258.335,-14.9941,7711.32,1629.68,3.81336e+08
54.9750,279.711,-270.666,3.88659,12665.8,2968.41,1.76413e+08
54.9917,284.696,-275.439,14.4961,16760.8,3139.31,1.52402e+08
55.0083,274.361,-259.988,17.3274,37889.9,5932.09,1.8707e+08
55.0250,268.621,-249.863,16.0348,38606,5533.86,1.96105e+08
55.0417,267.116,-248.416,4.67845,30786.2,4563.58,2.2626e+08
55.0583,282.077,-271.984,-4.97359,26803.9,4048.66,1.70436e+08
55.0750,280.428,-269.46,2.67837,33938.8,5494.9,1.6405e+08
55.0917,284.962,-276.834,3.19253,35904.5,5266.54,1.77689e+08
55.1083,279.841,-267.638,13.7932,24408.3,4069.13,2.52232e+08
55.1250,272.658,-252.974,37.5228,21905.8,4448.45,2.91911e+08
55.1417,254.148,-234.696,44.0665,30914.9,5580.43,3.58227e+08
55.1583,244.954,-232.663,26.2958,47118.7,7628.59,4.01548e+08
55.1750,255.292,-246.622,11.7865,54964.5,9654.83,3.09054e+08
55.1917,261.171,-257.073,1.00743,56928.8,9706.16,2.79008e+08
55.2083,253.373,-244.644,26.077,52986.9,6453.24,3.57456e+08
55.2250,248.222,-220.373,70.3344,105608,7495.65,2.55553e+08
55.2417,242.594,-187.169,86.0193,160979,14385.7,3.50587e+08
55.2583,257.386,-193.637,97.7117,183458,16141.1,2.70264e+08
55.2750,271.384,-210.708,100.828,167859,16236.4,2.0696e+08
55.2917,266.988,-222.567,86.9576,167358,17926.8,2.75461e+08
55.3083,245.639,-214.145,78.7272,218487,26942,4.39122e+08
55.3250,223.816,-205.391,49.6389,187869,24750.1,5.06695e+08
55.3417,229.035,-218.606,29.5458,162383,21840.7,4.00332e+08
55.3583,209.81,-198.466,33.8648,236480,33347.6,4.29713e+08
55.3750,212.253,-198.629,34.4318,230592,28511.5,4.8795e+08
55.3917,201.575,-176.997,56.5445,252481,28914.2,5.26536e+08
55.4083,185.513,-161.677,56.3256,276438,27545.2,5.48257e+08
55.4250,203.49,-184.152,50.3301,258971,18184.2,4.91751e+08
55.4417,223.241,-207.369,45.2038,183095,10680.9,4.26916e+08
55.4583,235.1,-221.162,41.6423,167840,10449.4,4.00492e+08
55.4750,229.536,-211.124,52.9779,174561,11884.8,3.96987e+08
55.4917,214.127,-197.491,47.8292,205607,16811.2,5.04608e+08
55.5083,221.7,-208.291,37.4319,170851,13465.1,5.13952e+08
55.5250,231.27,-215.449,42.9109,141397,11205.5,4.68557e+08
55.5417,227.06,-210.158,46.35,151188,13456.1,4.21057e+08
55.5583,220.739,-204.204,44.8991,180587,12192.8,3.97679e+08
55.5750,225.173,-205.629,55.1176,163262,11324.2,3.43183e+08
55.5917,234.139,-223.457,26.7881,112090,7974.67,2.89263e+08
55.6083,267.985,-262.577,7.31932,29433.4,1479.59,1.00255e+08
55.6250,266.306,-255.627,30.4275,28952.3,1698.65,1.27366e+08
55.6417,262.997,-251.727,33.7031,29946.3,2123.04,1.95493e+08
55.6583,261.343,-249.697,34.9081,28472.7,2154.05,2.14574e+08
55.6750,253.812,-241.803,34.403,37839.1,2514.74,2.26885e+08
55.6917,249.715,-239.732,28.7253,43997.9,2496.36,2.02547e+08
55.7083,249.117,-238.498,31.2597,37051.3,1990.38,1.72845e+08
55.7250,248.158,-239.617,25.9344,32865.6,1528.38,1.46697e+08
55.7417,263.113,-256.057,18.1646,25519.4,1545.42,1.18951e+08
55.7583,275.512,-266.487,22.1363,25205,1557.84,1.27297e+08
55.7750,274.627,-266.722,17.4238,28611.4,1545.28,1.46859e+08
55.7917,260.647,-251.462,19.3261,52881.3,2259.94,1.97885e+08
55.8083,256.584,-247.081,19.4363,50150.8,2248.36,2.08301e+08
55.8250,247.823,-238.395,21.876,46778.9,2808.65,1.58697e+08
55.8417,236.666,-224.933,36.7881,67494.5,4291.1,2.13599e+08
55.8583,242.02,-229.649,41.408,120907,2012.03,1.92799e+08
55.8750,247.838,-234.267,45.753,121792,1692.96,2.16737e+08
55.8917,248.643,-235.767,43.0626,101835,1474.72,1.9697e+08
55.9083,253.831,-241.326,41.0045,90018.9,1285.55,1.88139e+08
55.9250,263.763,-250.249,44.636,68433.9,965.312,1.68468e+08
55.9417,269.59,-254.129,50.6651,58799.6,882.364,1.47359e+08
55.9583,265.664,-251.962,46.3854,56600.1,841.458,1.51175e+08
55.9750,252.994,-241.426,36.0964,64554.9,941.637,1.56446e+08
55.9917,237.384,-227.372,31.6165,62057.9,855.562,1.53067e+08
56.0083,236.625,-227.188,32.5673,44201.9,551.36,1.60292e+08
56.0250,240.298,-229.442,36.6326,26671.4,351.201,1.75389e+08
56.0417,245.542,-235.535,32.8249,21351,328.709,1.60923e+08
56.0583,246.878,-237.76,29.823,21588.5,333.367,1.48133e+08
56.0750,241.295,-232.966,28.4435,24548,334.418,1.51114e+08
56.0917,247.859,-238.834,31.3166,25124.2,354.156,1.56324e+08
56.1083,249.967,-236.73,45.2004,35696.6,446.245,1.99753e+08
56.1250,249.689,-234.083,52.7839,25993.5,346.597,2.15363e+08
56.1417,247.898,-233.134,50.2106,27774,335.01,1.93441e+08
56.1583,239.764,-227.942,40.7858,30235.6,268.512,1.73532e+08
56.1750,229.903,-221.252,30.5535,20056.3,154.336,1.35892e+08
56.1917,223.367,-215.142,28.9974,15171.4,150.453,1.27652e+08
56.2083,227.637,-219.818,26.7659,9718.44,104.645,1.34567e+08
56.2250,238.319,-231.908,19.3821,4984.31,98.3154,1.95901e+08
56.2417,241.951,-234.75,18.9302,3360.35,93.2385,2.14419e+08
56.2583,256.336,-250.123,13.9829,580.145,37.8961,1.49344e+08
56.2750,253.785,-246.366,21.4792,2016.69,73.4538,2.37508e+08
56.2917,254.955,-247.565,23.594,1381.79,57.0762,2.23042e+08
56.3083,258.214,-251.261,23.2815,1706.53,75.3561,2.62183e+08
56.3250,290.443,-284.364,18.4434,593.522,42.4257,1.2692e+08
56.3417,299.004,-292.572,17.5869,163.723,23.7945,2.62714e+07
56.3583,293.656,-280.9,38.9127,188.448,23.5002,6.0167e+07
56.3750,279.72,-265.18,44.4415,394.184,35.9271,1.84585e+08
56.3917,258.816,-243.718,49.2536,2438.47,72.6866,3.13003e+08
56.4083,275.236,-254.186,64.7544,1185.93,49.8553,1.76529e+08
56.4250,277.284,-255.638,68.8835,877.36,51.7981,2.00172e+08
56.4417,284.12,-265.069,64.1357,1564.15,70.8929,2.09756e+08
